"order","family","genus","species","subspecies","author","taxonlevel","canonical","source","id","accid","merge_tag","unique"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","maurus","maurus",NA,"subspecies","Nosopsyllus maurus maurus","CoL",5095,2497,"add","CoL2497"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","medus",NA,NA,"species","Nosopsyllus medus","CoL",5096,1174,"add","CoL1174"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","medus","stylifer",NA,"subspecies","Nosopsyllus medus stylifer","CoL",5097,1174,"add","CoL1174"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","mikulini",NA,NA,"species","Nosopsyllus mikulini","CoL",5098,1175,"add","CoL1175"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","parsus",NA,NA,"species","Nosopsyllus parsus","CoL",5099,1175,"add","CoL1175"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","mokrzeckyi",NA,NA,"species","Nosopsyllus mokrzeckyi","CoL",5100,1176,"add","CoL1176"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","sucinus",NA,NA,"species","Nosopsyllus sucinus","CoL",5101,1176,"add","CoL1176"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","monstrosus",NA,NA,"species","Nosopsyllus monstrosus","CoL",5102,1177,"add","CoL1177"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","nicanus",NA,NA,"species","Nosopsyllus nicanus","CoL",5103,1178,"add","CoL1178"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","utsuryoensis",NA,NA,"species","Nosopsyllus utsuryoensis","CoL",5104,1178,"add","CoL1178"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","nilgiriensis",NA,NA,"species","Nosopsyllus nilgiriensis","CoL",5105,1179,"add","CoL1179"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","oranus",NA,NA,"species","Nosopsyllus oranus","CoL",5106,1180,"add","CoL1180"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","philippovi","philippovi",NA,"subspecies","Nosopsyllus philippovi philippovi","CoL",5107,2498,"add","CoL2498"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","philippovi","rashtii",NA,"subspecies","Nosopsyllus philippovi rashtii","CoL",5108,2499,"add","CoL2499"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","pringlei",NA,NA,"species","Nosopsyllus pringlei","CoL",5109,1181,"add","CoL1181"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","pumilionis",NA,NA,"species","Nosopsyllus pumilionis","CoL",5110,1182,"add","CoL1182"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","punensis",NA,NA,"species","Nosopsyllus punensis","CoL",5111,1183,"add","CoL1183"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","punjabensis",NA,NA,"species","Nosopsyllus punjabensis","CoL",5112,1184,"add","CoL1184"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","sarinus","aryanus",NA,"subspecies","Nosopsyllus sarinus aryanus","CoL",5113,2500,"add","CoL2500"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","sarinus","parthius",NA,"subspecies","Nosopsyllus sarinus parthius","CoL",5114,2501,"add","CoL2501"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","sarinus","sarinus",NA,"subspecies","Nosopsyllus sarinus sarinus","CoL",5115,2502,"add","CoL2502"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","simla",NA,NA,"species","Nosopsyllus simla","CoL",5116,1185,"add","CoL1185"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","sinaiensis",NA,NA,"species","Nosopsyllus sinaiensis","CoL",5117,1186,"add","CoL1186"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","sincerus",NA,NA,"species","Nosopsyllus sincerus","CoL",5118,1187,"add","CoL1187"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","tamilanus",NA,NA,"species","Nosopsyllus tamilanus","CoL",5119,1188,"add","CoL1188"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","tersus",NA,NA,"species","Nosopsyllus tersus","CoL",5120,1189,"add","CoL1189"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","turkmenicus","altisetus",NA,"subspecies","Nosopsyllus turkmenicus altisetus","CoL",5121,2503,"add","CoL2503"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","turkmenicus","turkmenicus",NA,"subspecies","Nosopsyllus turkmenicus turkmenicus","CoL",5122,2504,"add","CoL2504"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","vauceli",NA,NA,"species","Nosopsyllus vauceli","CoL",5123,1190,"add","CoL1190"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","vlasovi",NA,NA,"species","Nosopsyllus vlasovi","CoL",5124,1191,"add","CoL1191"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","wualis","boseensis",NA,"subspecies","Nosopsyllus wualis boseensis","CoL",5125,2505,"add","CoL2505"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","wualis","diandongensis",NA,"subspecies","Nosopsyllus wualis diandongensis","CoL",5126,2506,"add","CoL2506"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","wualis","leizhouensis",NA,"subspecies","Nosopsyllus wualis leizhouensis","CoL",5127,2507,"add","CoL2507"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","wualis","rongjiangensis",NA,"subspecies","Nosopsyllus wualis rongjiangensis","CoL",5128,2508,"add","CoL2508"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","wualis","wualis",NA,"subspecies","Nosopsyllus wualis wualis","CoL",5129,2509,"add","CoL2509"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","ziarus",NA,NA,"species","Nosopsyllus ziarus","CoL",5130,1192,"add","CoL1192"
"Siphonaptera","Pygiopsyllidae","Notiopsylla","corynetes",NA,NA,"species","Notiopsylla corynetes","CoL",5131,1193,"add","CoL1193"
"Siphonaptera","Pygiopsyllidae","Notiopsylla","enciari","enciari",NA,"subspecies","Notiopsylla enciari enciari","CoL",5132,2510,"add","CoL2510"
"Siphonaptera","Pygiopsyllidae","Notiopsylla","enciari","regula",NA,"subspecies","Notiopsylla enciari regula","CoL",5133,2511,"add","CoL2511"
"Siphonaptera","Pygiopsyllidae","Notiopsylla","kerguelensis","kerguelensis",NA,"subspecies","Notiopsylla kerguelensis kerguelensis","CoL",5134,2512,"add","CoL2512"
"Siphonaptera","Pygiopsyllidae","Notiopsylla","kerguelensis","tenuata",NA,"subspecies","Notiopsylla kerguelensis tenuata","CoL",5135,2513,"add","CoL2513"
"Siphonaptera","Pygiopsyllidae","Notiopsylla","peregrinus",NA,NA,"species","Notiopsylla peregrinus","CoL",5136,1194,"add","CoL1194"
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","ancyluris","ancyluris",NA,"subspecies","Nycteridopsylla ancyluris ancyluris","CoL",5137,2514,"add","CoL2514"
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","ancyluris","johanae",NA,"subspecies","Nycteridopsylla ancyluris johanae","CoL",5138,2515,"add","CoL2515"
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","calceata",NA,NA,"species","Nycteridopsylla calceata","CoL",5139,1195,"add","CoL1195"
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","chapini",NA,NA,"species","Nycteridopsylla chapini","CoL",5140,1196,"add","CoL1196"
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","dicondylata",NA,NA,"species","Nycteridopsylla dicondylata","CoL",5141,1197,"add","CoL1197"
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","dictena",NA,NA,"species","Nycteridopsylla dictena","CoL",5142,1198,"add","CoL1198"
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","eusarca",NA,NA,"species","Nycteridopsylla eusarca","CoL",5143,1199,"add","CoL1199"
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","eusarca","major",NA,"subspecies","Nycteridopsylla eusarca major","CoL",5144,1199,"add","CoL1199"
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","galba",NA,NA,"species","Nycteridopsylla galba","CoL",5145,1200,"add","CoL1200"
"Siphonaptera",NA,"Typhlopsylla","wui",NA,NA,"species","Typhlopsylla wui","CoL",5146,1200,"add","CoL1200"
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","iae",NA,NA,"species","Nycteridopsylla iae","CoL",5147,1201,"add","CoL1201"
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","intermedia",NA,NA,"species","Nycteridopsylla intermedia","CoL",5148,1202,"add","CoL1202"
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","levantina",NA,NA,"species","Nycteridopsylla levantina","CoL",5149,1203,"add","CoL1203"
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","liui",NA,NA,"species","Nycteridopsylla liui","CoL",5150,1204,"add","CoL1204"
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","longiceps",NA,NA,"species","Nycteridopsylla longiceps","CoL",5151,1205,"add","CoL1205"
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","nipopo",NA,NA,"species","Nycteridopsylla nipopo","CoL",5152,1206,"add","CoL1206"
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","oligochaeta",NA,NA,"species","Nycteridopsylla oligochaeta","CoL",5153,1207,"add","CoL1207"
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","pentactena",NA,NA,"species","Nycteridopsylla pentactena","CoL",5154,1208,"add","CoL1208"
"Siphonaptera",NA,"Typhlopsylla","tetractenus",NA,NA,"species","Typhlopsylla tetractenus","CoL",5155,1208,"add","CoL1208"
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","quadrispina",NA,NA,"species","Nycteridopsylla quadrispina","CoL",5156,1201,"add","CoL1201"
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","sakagutii",NA,NA,"species","Nycteridopsylla sakagutii","CoL",5157,1209,"add","CoL1209"
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","singula",NA,NA,"species","Nycteridopsylla singula","CoL",5158,1210,"add","CoL1210"
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","trigona","balcanica",NA,"subspecies","Nycteridopsylla trigona balcanica","CoL",5159,2516,"add","CoL2516"
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","trigona","trigona",NA,"subspecies","Nycteridopsylla trigona trigona","CoL",5160,2517,"add","CoL2517"
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","vancouverensis",NA,NA,"species","Nycteridopsylla vancouverensis","CoL",5161,1211,"add","CoL1211"
"Siphonaptera","Stivaliidae","Obtusifrontia","falcata",NA,NA,"species","Obtusifrontia falcata","CoL",5162,1213,"add","CoL1213"
"Siphonaptera","Stivaliidae","Obtusifrontia","simplex",NA,NA,"species","Obtusifrontia simplex","CoL",5163,1214,"add","CoL1214"
"Siphonaptera","Stivaliidae","Obtusifrontia","simula",NA,NA,"species","Obtusifrontia simula","CoL",5164,1215,"add","CoL1215"
"Siphonaptera","Leptopsyllidae","Ochotonobius","bondari",NA,NA,"species","Ochotonobius bondari","CoL",5165,1216,"add","CoL1216"
"Siphonaptera","Leptopsyllidae","Ochotonobius","hirticrus",NA,NA,"species","Ochotonobius hirticrus","CoL",5166,1217,"add","CoL1217"
"Siphonaptera","Leptopsyllidae","Ochotonobius","subula",NA,NA,"species","Ochotonobius subula","CoL",5167,1217,"add","CoL1217"
"Siphonaptera","Leptopsyllidae","Ochotonobius","rufescens",NA,NA,"species","Ochotonobius rufescens","CoL",5168,1218,"add","CoL1218"
"Siphonaptera","Leptopsyllidae","Odontopsyllus","multispinosus",NA,NA,"species","Odontopsyllus multispinosus","CoL",5169,1220,"add","CoL1220"
"Siphonaptera","Leptopsyllidae","Odontopsyllus","quirosi","episcopalis",NA,"subspecies","Odontopsyllus quirosi episcopalis","CoL",5170,2518,"add","CoL2518"
"Siphonaptera","Leptopsyllidae","Odontopsyllus","quirosi","quirosi",NA,"subspecies","Odontopsyllus quirosi quirosi","CoL",5171,2519,"add","CoL2519"
"Siphonaptera","Leptopsyllidae","Ophthalmopsylla","celata",NA,NA,"species","Ophthalmopsylla celata","CoL",5172,1222,"add","CoL1222"
"Siphonaptera","Leptopsyllidae","Ophthalmopsylla","extrema",NA,NA,"species","Ophthalmopsylla extrema","CoL",5173,1223,"add","CoL1223"
"Siphonaptera","Leptopsyllidae","Ophthalmopsylla","jettmari",NA,NA,"species","Ophthalmopsylla jettmari","CoL",5174,1224,"add","CoL1224"
"Siphonaptera","Leptopsyllidae","Ophthalmopsylla","karakum",NA,NA,"species","Ophthalmopsylla karakum","CoL",5175,1225,"add","CoL1225"
"Siphonaptera","Leptopsyllidae","Ophthalmopsylla","kasakiensis",NA,NA,"species","Ophthalmopsylla kasakiensis","CoL",5176,1226,"add","CoL1226"
"Siphonaptera","Leptopsyllidae","Ophthalmopsylla","kukuschkini",NA,NA,"species","Ophthalmopsylla kukuschkini","CoL",5177,1228,"add","CoL1228"
"Siphonaptera","Leptopsyllidae","Ophthalmopsylla","multichaeta",NA,NA,"species","Ophthalmopsylla multichaeta","CoL",5178,1229,"add","CoL1229"
"Siphonaptera","Leptopsyllidae","Ophthalmopsylla","praefecta","ecphora",NA,"subspecies","Ophthalmopsylla praefecta ecphora","CoL",5179,2520,"add","CoL2520"
"Siphonaptera","Leptopsyllidae","Ophthalmopsylla","praefecta","lenta",NA,"subspecies","Ophthalmopsylla praefecta lenta","CoL",5180,2521,"add","CoL2521"
"Siphonaptera","Leptopsyllidae","Ophthalmopsylla","praefecta","pernix",NA,"subspecies","Ophthalmopsylla praefecta pernix","CoL",5181,2522,"add","CoL2522"
"Siphonaptera","Leptopsyllidae","Ophthalmopsylla","praefecta","praefecta",NA,"subspecies","Ophthalmopsylla praefecta praefecta","CoL",5182,2523,"add","CoL2523"
"Siphonaptera","Leptopsyllidae","Ophthalmopsylla","volgensis",NA,NA,"species","Ophthalmopsylla volgensis","CoL",5183,2534,"add","CoL2534"
"Siphonaptera","Leptopsyllidae","Ophthalmopsylla","volgensis","abnorma",NA,"subspecies","Ophthalmopsylla volgensis abnorma","CoL",5184,2534,"add","CoL2534"
"Siphonaptera","Leptopsyllidae","Ophthalmopsylla","volgensis","arnoldi",NA,"subspecies","Ophthalmopsylla volgensis arnoldi","CoL",5185,2524,"add","CoL2524"
"Siphonaptera","Leptopsyllidae","Ophthalmopsylla","volgensis","balikunensis",NA,"subspecies","Ophthalmopsylla volgensis balikunensis","CoL",5186,2525,"add","CoL2525"
"Siphonaptera","Leptopsyllidae","Ophthalmopsylla","volgensis","fascicula",NA,"subspecies","Ophthalmopsylla volgensis fascicula","CoL",5187,2526,"add","CoL2526"
"Siphonaptera","Leptopsyllidae","Ophthalmopsylla","volgensis","impersia",NA,"subspecies","Ophthalmopsylla volgensis impersia","CoL",5188,2527,"add","CoL2527"
"Siphonaptera","Leptopsyllidae","Ophthalmopsylla","volgensis","intermedia",NA,"subspecies","Ophthalmopsylla volgensis intermedia","CoL",5189,2528,"add","CoL2528"
"Siphonaptera","Leptopsyllidae","Ophthalmopsylla","volgensis","kirgisiensis",NA,"subspecies","Ophthalmopsylla volgensis kirgisiensis","CoL",5190,2529,"add","CoL2529"
"Siphonaptera","Leptopsyllidae","Ophthalmopsylla","volgensis","montana",NA,"subspecies","Ophthalmopsylla volgensis montana","CoL",5191,2530,"add","CoL2530"
"Siphonaptera","Leptopsyllidae","Ophthalmopsylla","volgensis","palestinica",NA,"subspecies","Ophthalmopsylla volgensis palestinica","CoL",5192,2531,"add","CoL2531"
"Siphonaptera","Leptopsyllidae","Ophthalmopsylla","volgensis","transcaspica",NA,"subspecies","Ophthalmopsylla volgensis transcaspica","CoL",5193,2532,"add","CoL2532"
"Siphonaptera","Leptopsyllidae","Ophthalmopsylla","volgensis","tuoliensis",NA,"subspecies","Ophthalmopsylla volgensis tuoliensis","CoL",5194,2533,"add","CoL2533"
"Siphonaptera","Leptopsyllidae","Ophthalmopsylla","volgensis","volgensis",NA,"subspecies","Ophthalmopsylla volgensis volgensis","CoL",5195,2534,"add","CoL2534"
"Siphonaptera","Leptopsyllidae","Ophthalmopsylla","volgensis","wuqiaensis",NA,"subspecies","Ophthalmopsylla volgensis wuqiaensis","CoL",5196,2535,"add","CoL2535"
"Siphonaptera","Ceratophyllidae","Opisodasys","enoplus",NA,NA,"species","Opisodasys enoplus","CoL",5197,1230,"add","CoL1230"
"Siphonaptera","Ceratophyllidae","Opisodasys","hollandi",NA,NA,"species","Opisodasys hollandi","CoL",5198,1231,"add","CoL1231"
"Siphonaptera","Ceratophyllidae","Opisodasys","keeni",NA,NA,"species","Opisodasys keeni","CoL",5199,1232,"add","CoL1232"
"Siphonaptera","Ceratophyllidae","Opisodasys","nesiotus",NA,NA,"species","Opisodasys nesiotus","CoL",5200,1233,"add","CoL1233"
"Siphonaptera","Ceratophyllidae","Opisodasys","perotensis",NA,NA,"species","Opisodasys perotensis","CoL",5201,1234,"add","CoL1234"
"Siphonaptera","Ceratophyllidae","Opisodasys","pseudarctomys",NA,NA,"species","Opisodasys pseudarctomys","CoL",5202,1235,"add","CoL1235"
"Siphonaptera","Ceratophyllidae","Opisodasys","acasti",NA,NA,"species","Opisodasys acasti","CoL",5203,1235,"add","CoL1235"
"Siphonaptera","Ceratophyllidae","Opisodasys","robustus",NA,NA,"species","Opisodasys robustus","CoL",5204,1236,"add","CoL1236"
"Siphonaptera","Ceratophyllidae","Opisodasys","spatiosis",NA,NA,"species","Opisodasys spatiosis","CoL",5205,1236,"add","CoL1236"
"Siphonaptera","Ceratophyllidae","Opisodasys","vesperalis",NA,NA,"species","Opisodasys vesperalis","CoL",5206,1237,"add","CoL1237"
"Siphonaptera","Ceratophyllidae","Opisodasys","jellisoni (female)",NA,NA,"species","Opisodasys jellisoni (female)","CoL",5207,1237,"add","CoL1237"
"Siphonaptera","Ceratophyllidae","Orchopeas","caedens",NA,NA,"species","Orchopeas caedens","CoL",5208,1239,"add","CoL1239"
"Siphonaptera","Ceratophyllidae","Orchopeas","dieteri",NA,NA,"species","Orchopeas dieteri","CoL",5209,1241,"add","CoL1241"
"Siphonaptera","Ceratophyllidae","Orchopeas","fulleri",NA,NA,"species","Orchopeas fulleri","CoL",5210,1242,"add","CoL1242"
"Siphonaptera","Ceratophyllidae","Orchopeas","howardi",NA,NA,"species","Orchopeas howardi","CoL",5211,1243,"add","CoL1243"
"Siphonaptera",NA,"Bakerella","gillettei",NA,NA,"species","Bakerella gillettei","CoL",5212,1243,"add","CoL1243"
"Siphonaptera",NA,"Bakerella","simulans",NA,NA,"species","Bakerella simulans","CoL",5213,1243,"add","CoL1243"
"Siphonaptera",NA,"Bakerella","wickhami",NA,NA,"species","Bakerella wickhami","CoL",5214,1243,"add","CoL1243"
"Siphonaptera","Ceratophyllidae","Orchopeas","illinoiensis",NA,NA,"species","Orchopeas illinoiensis","CoL",5215,1244,"add","CoL1244"
"Siphonaptera","Ceratophyllidae","Orchopeas","latens",NA,NA,"species","Orchopeas latens","CoL",5216,1246,"add","CoL1246"
"Siphonaptera","Ceratophyllidae","Orchopeas","leucopus",NA,NA,"species","Orchopeas leucopus","CoL",5217,1247,"add","CoL1247"
"Siphonaptera",NA,"Bakerella","aeger",NA,NA,"species","Bakerella aeger","CoL",5218,1247,"add","CoL1247"
"Siphonaptera","Ceratophyllidae","Orchopeas","neotomae",NA,NA,"species","Orchopeas neotomae","CoL",5219,1248,"add","CoL1248"
"Siphonaptera","Ceratophyllidae","Orchopeas","nepos",NA,NA,"species","Orchopeas nepos","CoL",5220,1249,"add","CoL1249"
"Siphonaptera","Ceratophyllidae","Orchopeas","sexdentatus",NA,NA,"species","Orchopeas sexdentatus","CoL",5221,1252,"add","CoL1252"
"Siphonaptera",NA,"Bakerella","reevesi",NA,NA,"species","Bakerella reevesi","CoL",5222,1252,"add","CoL1252"
"Siphonaptera","Leptopsyllidae","Ornithophaga","anomala","anomala",NA,"subspecies","Ornithophaga anomala anomala","CoL",5223,2536,"add","CoL2536"
"Siphonaptera","Leptopsyllidae","Ornithophaga","anomala",NA,NA,"species","Ornithophaga anomala","CoL",5224,2536,"add","CoL2536"
"Siphonaptera","Leptopsyllidae","Ornithophaga","nearctica",NA,NA,"species","Ornithophaga nearctica","CoL",5225,2536,"add","CoL2536"
"Siphonaptera","Leptopsyllidae","Ornithophaga","anomala","qinghaiensis",NA,"subspecies","Ornithophaga anomala qinghaiensis","CoL",5226,2537,"add","CoL2537"
"Siphonaptera","Leptopsyllidae","Ornithophaga","mikulini",NA,NA,"species","Ornithophaga mikulini","CoL",5227,1253,"add","CoL1253"
"Siphonaptera","Leptopsyllidae","Ornithophaga","sinaia",NA,NA,"species","Ornithophaga sinaia","CoL",5228,1254,"add","CoL1254"
"Siphonaptera","Pulicidae","Ornithopsylla","laetitiae",NA,NA,"species","Ornithopsylla laetitiae","CoL",5229,1255,"add","CoL1255"
"Siphonaptera","Ceratophyllidae","Oropsylla","alaskensis","alaskensis",NA,"subspecies","Oropsylla alaskensis alaskensis","CoL",5230,2538,"add","CoL2538"
"Siphonaptera","Ceratophyllidae","Oropsylla","alaskensis","qinghaiensis",NA,"subspecies","Oropsylla alaskensis qinghaiensis","CoL",5231,2539,"add","CoL2539"
"Siphonaptera","Ceratophyllidae","Oropsylla","arctomys",NA,NA,"species","Oropsylla arctomys","CoL",5232,1256,"add","CoL1256"
"Siphonaptera",NA,"Aethopsylla","septentrionalis",NA,NA,"species","Aethopsylla septentrionalis","CoL",5233,1256,"add","CoL1256"
"Siphonaptera","Ceratophyllidae","Oropsylla","bruneri",NA,NA,"species","Oropsylla bruneri","CoL",5234,1257,"add","CoL1257"
"Siphonaptera",NA,"Aethopsylla","saundersi",NA,NA,"species","Aethopsylla saundersi","CoL",5235,1257,"add","CoL1257"
"Siphonaptera","Ceratophyllidae","Oropsylla","hirsuta",NA,NA,"species","Oropsylla hirsuta","CoL",5236,1258,"add","CoL1258"
"Siphonaptera","Ceratophyllidae","Oropsylla","idahoensis",NA,NA,"species","Oropsylla idahoensis","CoL",5237,1259,"add","CoL1259"
"Siphonaptera",NA,"Aethopsylla","bertholfi",NA,NA,"species","Aethopsylla bertholfi","CoL",5238,1259,"add","CoL1259"
"Siphonaptera",NA,"Aethopsylla","poeantis",NA,NA,"species","Aethopsylla poeantis","CoL",5239,1259,"add","CoL1259"
"Siphonaptera","Ceratophyllidae","Oropsylla","ilovaiskii",NA,NA,"species","Oropsylla ilovaiskii","CoL",5240,1260,"add","CoL1260"
"Siphonaptera","Ceratophyllidae","Oropsylla","labis",NA,NA,"species","Oropsylla labis","CoL",5241,1261,"add","CoL1261"
"Siphonaptera","Ceratophyllidae","Oropsylla","montana",NA,NA,"species","Oropsylla montana","CoL",5242,1262,"add","CoL1262"
