"family","subfamily","genus","species","author","namePublishedInYear","synonym(s)","TPTdataset","TPTID","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","higherClassification","kingdom","phylum","class","order","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks"
"Chimaeropsyllidae","Epirimiinae","Macroscelidopsylla","albertyni","DeMeillon & Marcus","1958",NA,"Lewis","1373","Lewis1373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","abazhouensis","Liu, Liu & Zhai","1981",NA,"Lewis","1374","Lewis1374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","aeretesites","Li, Chen & Wei","1974",NA,"Lewis","1375","Lewis1375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","angustihamulus","Li, Zhang & Zeng","1988",NA,"Lewis","1376","Lewis1376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","bispiniforma bispiniforma","Li, Hsieh & Yang","1976",NA,"Lewis","1377","Lewis1377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","bispiniforma gongshanensis","Gong & Xie","1990",NA,"Lewis","1378","Lewis1378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","borneensis","(Jordan)","1926",NA,"Lewis","1379","Lewis1379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","conjiangensis","Li & Huang","1979",NA,"Lewis","1380","Lewis1380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","cuiae","Wu & Yu","1964",NA,"Lewis","1381","Lewis1381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","durdeni","Beaucournu & Wells","2009",NA,"Lewis","1382","Lewis1382",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","euteles","(Jordan & Rothschild)","1911",NA,"Lewis","1383","Lewis1383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","exilia","Li, Wang & Hsieh","1964",NA,"Lewis","1384","Lewis1384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","fimbriata","(Jordan & Rothschild)","1921",NA,"Lewis","1385","Lewis1385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","fulini","Wu & Liu","2003",NA,"Lewis","1386","Lewis1386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","furcata","Shi, Liu & Wu","1985",NA,"Lewis","1387","Lewis1387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","gansuensis","Zhang & Ma","1982",NA,"Lewis","1388","Lewis1388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","hastata hainanensis","Liu & Pan","1986",NA,"Lewis","1389","Lewis1389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","hastata hastata","(Jordan & Rothschild)","1921",NA,"Lewis","1390","Lewis1390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","hastata malayensis","Traub","1950",NA,"Lewis","1391","Lewis1391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","hastata menghaiensis","Li, Wang & Hsieh","1964","Macrostylophora hastata yunnanica Liu, 1965","Lewis","1392","Lewis1392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","hastata nepali","Traub","1950",NA,"Lewis","1393","Lewis1393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","hastata sikkimensis","(Jordan & Rothschild)","1922",NA,"Lewis","1394","Lewis1394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","hebeiensis hebeiensis","Liu, Wu & Chang","1979",NA,"Lewis","1395","Lewis1395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","hebeiensis shennongjiaensis","Liu & Ma","1999",NA,"Lewis","1396","Lewis1396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","heinrichi","Jordan","1939",NA,"Lewis","1397","Lewis1397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","heishuiensis","Li","1996",NA,"Lewis","1398","Lewis1398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","idonea","(Rothschild)","1919",NA,"Lewis","1399","Lewis1399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","jiangkouensis","Li & Huang","1979","Macrostylophora cuiae jiangkouensis Li & Huang, 1979","Lewis","1400","Lewis1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","jingdongensis","Li","1996",NA,"Lewis","1401","Lewis1401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","kinabaluae","Beaucournu & Wells","2005",NA,"Lewis","1402","Lewis1402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","levis","(Jordan & Rothschild)","1922","Ceratophyllus agathus Jordan & Rothschild, 1922","Lewis","1403","Lewis1403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","liae","(Wang)","1957",NA,"Lewis","1404","Lewis1404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","luchunensis","Huang","1980",NA,"Lewis","1405","Lewis1405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","lupata bamana","Jordan","1939",NA,"Lewis","1406","Lewis1406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","lupata lupata","(Jordan & Rothschild)","1921",NA,"Lewis","1407","Lewis1407",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","microcopa","Li, Chen & Wei","1974",NA,"Lewis","1408","Lewis1408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","muyuensis","Liu & Wang","1994",NA,"Lewis","1409","Lewis1409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","nandanensis","Li, Zeng & Zeng","1987",NA,"Lewis","1410","Lewis1410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","paoshanensis","Li & Yan","1980",NA,"Lewis","1411","Lewis1411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","perplexa","Beaucournu & Sountsov","1999",NA,"Lewis","1412","Lewis1412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","phillipsi","(Jordan)","1925",NA,"Lewis","1413","Lewis1413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","pilata","(Jordan & Rothschild)","1922",NA,"Lewis","1414","Lewis1414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","probata","(Jordan & Rothschild)","1922",NA,"Lewis","1415","Lewis1415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","sodalis","(Rothschild)","1919",NA,"Lewis","1416","Lewis1416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","theresae","Durden & Beaucournu","2006",NA,"Lewis","1417","Lewis1417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","tonkinensis","Jordan","1939",NA,"Lewis","1418","Lewis1418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","traubi","Beaucournu & Wells","2005",NA,"Lewis","1419","Lewis1419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","trispinosa","(Liu)","1939",NA,"Lewis","1420","Lewis1420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","uncinalis","Jordan","1939",NA,"Lewis","1421","Lewis1421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Macrostylophora",NA,"Ewing","1929","Aceratophyllus Ewing, 1929; Neoceratophyllus Liu, 1939","Lewis","1422","Lewis1422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malacopsyllidae",NA,"Malacopsylla","grossiventris","(Weyenbergh)","1879","Megapsylla inermis Wahlgren, 1903; Malacopsylla androcli Rothschild, 1904; Malacopsylla tolypeutis Enderlein, 1905; Malacopsylla grossiventris goniata Wagner, 1939","Lewis","1423","Lewis1423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malacopsyllidae",NA,"Malacopsylla",NA,"Weyenbergh","1881","Megapsylla Baker, 1898","Lewis","1424","Lewis1424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Malaraeus","eremicus","(Baker)","1904",NA,"Lewis","1425","Lewis1425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Malaraeus","grundmanni","(Egoscue)","1988",NA,"Lewis","1426","Lewis1426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Malaraeus","telchinus","(Rothschild)","1905",NA,"Lewis","1427","Lewis1427",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Margopsylla","tolli","Wagner","1901","Monopsyllus anadyrus Jordan, 1937","Lewis","1428","Lewis1428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stivaliidae",NA,"Medwayella","angustata","Traub","1972",NA,"Lewis","1429","Lewis1429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stivaliidae",NA,"Medwayella","arcuata","Traub","1972",NA,"Lewis","1430","Lewis1430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stivaliidae",NA,"Medwayella","batibacula","Traub","1972",NA,"Lewis","1431","Lewis1431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stivaliidae",NA,"Medwayella","calcarata","Traub","1972",NA,"Lewis","1432","Lewis1432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stivaliidae",NA,"Medwayella","cambodia","Klein","1970",NA,"Lewis","1433","Lewis1433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stivaliidae",NA,"Medwayella","dryadosa","Traub","1972",NA,"Lewis","1434","Lewis1434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stivaliidae",NA,"Medwayella","independencia","Hastriter","2014",NA,"Lewis","1435","Lewis1435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stivaliidae",NA,"Medwayella","javana","(Jordan)","1933",NA,"Lewis","1436","Lewis1436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
