"id","order","family","genus","species","subspecies","taxonlevel","accid","canonical","source"
1132,"Siphonaptera","Tungidae","Hectopsylla","knighti",NA,"species",0,"Hectopsylla knighti","Lewis, CoL, GBIF"
2876,"Siphonaptera","Tungidae","Hectopsylla","mazzai",NA,"species",1126,"Hectopsylla mazzai","Lewis, GBIF"
1133,"Siphonaptera","Tungidae","Hectopsylla","narium",NA,"species",0,"Hectopsylla narium","Lewis, GBIF"
1134,"Siphonaptera","Tungidae","Hectopsylla","pascuali",NA,"species",0,"Hectopsylla pascuali","Lewis, CoL, GBIF"
1135,"Siphonaptera","Tungidae","Hectopsylla","psittaci",NA,"species",0,"Hectopsylla psittaci","Lewis, CoL, NMNH, FMNH, GBIF"
1136,"Siphonaptera","Tungidae","Hectopsylla","pulex",NA,"species",0,"Hectopsylla pulex","Lewis, NMNH, GBIF"
2877,"Siphonaptera","Tungidae","Hectopsylla","pyttaci",NA,"species",1135,"Hectopsylla pyttaci","Lewis"
1137,"Siphonaptera","Tungidae","Hectopsylla","stomis",NA,"species",0,"Hectopsylla stomis","Lewis, CoL, NMNH, GBIF"
1138,"Siphonaptera","Tungidae","Hectopsylla","suarezi",NA,"species",0,"Hectopsylla suarezi","Lewis, CoL, NMNH, FMNH, GBIF"
7777,"Siphonaptera","Tungidae","Hectopsylla","testudo",NA,"species",1135,"Hectopsylla testudo","GBIF"
4597,"Siphonaptera",NA,"Hectoropsylla","mazzai",NA,"species",1126,"Hectoropsylla mazzai","CoL"
4606,"Siphonaptera",NA,"Hectoropsylla","testudo",NA,"species",1135,"Hectoropsylla testudo","CoL"
4675,"Siphonaptera",NA,"Hirtopsylla","bouchei",NA,"species",1211,"Hirtopsylla bouchei","CoL"
4692,"Siphonaptera",NA,"Hirtopsylla","brachystylus",NA,"species",1221,"Hirtopsylla brachystylus","CoL"
4694,"Siphonaptera",NA,"Hirtopsylla","jubata",NA,"species",1222,"Hirtopsylla jubata","CoL"
4676,"Siphonaptera",NA,"Hirtopsylla","kolenatii",NA,"species",1211,"Hirtopsylla kolenatii","CoL"
4687,"Siphonaptera",NA,"Hirtopsylla","liui",NA,"species",1218,"Hirtopsylla liui","CoL"
4671,"Siphonaptera",NA,"Hirtopsylla","subobscura",NA,"species",1208,"Hirtopsylla subobscura","CoL"
4679,"Siphonaptera",NA,"Hirtopsylla","tateishii",NA,"species",1213,"Hirtopsylla tateishii","CoL"
4669,"Siphonaptera",NA,"Hirtopsylla","teres",NA,"species",1207,"Hirtopsylla teres","CoL"
4682,"Siphonaptera",NA,"Hirtopsylla","wagneri",NA,"species",1215,"Hirtopsylla wagneri","CoL"
4690,"Siphonaptera",NA,"Hirtopsylla","wassilii",NA,"species",1220,"Hirtopsylla wassilii","CoL"
1140,"Siphonaptera","Ceratophyllidae","Hollandipsylla","neali",NA,"species",0,"Hollandipsylla neali","Lewis, CoL, GBIF"
1141,"Siphonaptera","Pygiopsyllidae","Hoogstraalia","imberbis",NA,"species",0,"Hoogstraalia imberbis","Lewis, CoL, GBIF"
1142,"Siphonaptera","Pygiopsyllidae","Hoogstraalia","nadchatrami",NA,"species",0,"Hoogstraalia nadchatrami","Lewis"
1143,"Siphonaptera","Pygiopsyllidae","Hoogstraalia","novaeguineae",NA,"species",0,"Hoogstraalia novaeguineae","Lewis, CoL, GBIF"
1144,"Siphonaptera","Pygiopsyllidae","Hoogstraalia","turdella",NA,"species",0,"Hoogstraalia turdella","Lewis, CoL, GBIF"
1145,"Siphonaptera","Pygiopsyllidae","Hoogstraalia","vandiemeni",NA,"species",0,"Hoogstraalia vandiemeni","Lewis, CoL, GBIF"
660,"Siphonaptera","Pygiopsyllidae","Hoogstralia","novaeguineae",NA,"species",0,"Hoogstralia novaeguineae","NMNH"
398,"Siphonaptera","Leptopsyllidae","Hopkinsipsylla","occulata",NA,"species",0,"Hopkinsipsylla occulata","NMNH"
1779,"Siphonaptera","Leptopsyllidae","Hopkinsipsylla","occulta",NA,"species",0,"Hopkinsipsylla occulta","CoL, GBIF"
1146,"Siphonaptera","Leptopsyllidae","Hopkinsipsylla","occulta","occulta","subspecies",0,"Hopkinsipsylla occulta occulta","Lewis, CoL, GBIF"
1147,"Siphonaptera","Leptopsyllidae","Hopkinsipsylla","occulta","praeceps","subspecies",0,"Hopkinsipsylla occulta praeceps","Lewis, CoL, GBIF"
1148,"Siphonaptera","Pulicidae","Hoplopsyllus","anomalus",NA,"species",0,"Hoplopsyllus anomalus","Lewis, CoL, NMNH, FMNH, GBIF"
3110,"Siphonaptera","Pulicidae","Hoplopsyllus","glacialis","asiaticus","subspecies",1005,"Hoplopsyllus glacialis asiaticus","Lewis"
3109,"Siphonaptera","Pulicidae","Hoplopsyllus","minutus",NA,"species",1002,"Hoplopsyllus minutus","Lewis"
1149,"Siphonaptera","Pulicidae","Hoplopsyllus","pectinatus",NA,"species",0,"Hoplopsyllus pectinatus","Lewis, CoL, GBIF"
3272,"Siphonaptera","Pulicidae","Hoplopsyllus","powersi",NA,"species",1002,"Hoplopsyllus powersi","Lewis"
3336,"Siphonaptera","Pulicidae","Hoplopsyllus","tenuidigitus",NA,"species",1002,"Hoplopsyllus tenuidigitus","Lewis"
1782,"Siphonaptera","Ischnopsyllidae","Hormopsylla","cryptica",NA,"species",0,"Hormopsylla cryptica","CoL, GBIF"
1150,"Siphonaptera","Ischnopsyllidae","Hormopsylla","egena",NA,"species",0,"Hormopsylla egena","Lewis, CoL, GBIF"
1151,"Siphonaptera","Ischnopsyllidae","Hormopsylla","fosteri",NA,"species",0,"Hormopsylla fosteri","Lewis, CoL, GBIF"
1152,"Siphonaptera","Ischnopsyllidae","Hormopsylla","kyriophila",NA,"species",0,"Hormopsylla kyriophila","Lewis, CoL, GBIF"
1153,"Siphonaptera","Ischnopsyllidae","Hormopsylla","trux",NA,"species",0,"Hormopsylla trux","Lewis, CoL, GBIF"
1154,"Siphonaptera","Chimaeropsyllidae","Hypsophthalmus","baxteri",NA,"species",0,"Hypsophthalmus baxteri","Lewis, CoL, NMNH, GBIF"
1155,"Siphonaptera","Chimaeropsyllidae","Hypsophthalmus","campestris",NA,"species",0,"Hypsophthalmus campestris","Lewis, CoL, NMNH, GBIF"
1156,"Siphonaptera","Chimaeropsyllidae","Hypsophthalmus","montivagans",NA,"species",0,"Hypsophthalmus montivagans","Lewis, CoL, GBIF"
1157,"Siphonaptera","Chimaeropsyllidae","Hypsophthalmus","temporis",NA,"species",0,"Hypsophthalmus temporis","Lewis, CoL, NMNH, GBIF"
1158,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","cryptotis",NA,"species",0,"Hystrichopsylla cryptotis","Lewis, GBIF"
1793,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","dippiei",NA,"species",0,"Hystrichopsylla dippiei","CoL, NMNH, FMNH, GBIF"
1159,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","dippiei","dippiei","subspecies",0,"Hystrichopsylla dippiei dippiei","Lewis, CoL, NMNH, FMNH, GBIF"
1160,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","dippiei","neotomae","subspecies",0,"Hystrichopsylla dippiei neotomae","Lewis, CoL, GBIF"
1161,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","dippiei","obliqua","subspecies",0,"Hystrichopsylla dippiei obliqua","Lewis"
1162,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","dippiei","spinata","subspecies",0,"Hystrichopsylla dippiei spinata","Lewis, CoL, GBIF"
1163,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","dippiei","truncata","subspecies",0,"Hystrichopsylla dippiei truncata","Lewis, CoL, GBIF"
1164,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","guatemalensis",NA,"species",0,"Hystrichopsylla guatemalensis","Lewis, GBIF"
1165,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","heishuiensis",NA,"species",0,"Hystrichopsylla heishuiensis","Lewis, CoL, GBIF"
3194,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","hubbardi",NA,"species",1182,"Hystrichopsylla hubbardi","Lewis, CoL, GBIF"
1166,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","kris",NA,"species",0,"Hystrichopsylla kris","Lewis, CoL, GBIF"
1167,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","llorentei",NA,"species",0,"Hystrichopsylla llorentei","Lewis, CoL, GBIF"
2879,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","mammoth",NA,"species",1182,"Hystrichopsylla mammoth","Lewis, CoL, GBIF"
1168,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","mengdaensis",NA,"species",0,"Hystrichopsylla mengdaensis","Lewis, CoL, GBIF"
1169,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","microti",NA,"species",0,"Hystrichopsylla microti","Lewis, CoL, GBIF"
1170,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","multidentata",NA,"species",0,"Hystrichopsylla multidentata","Lewis, CoL, GBIF"
3273,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","narbeli",NA,"species",1191,"Hystrichopsylla narbeli","Lewis"
1171,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","nicolai",NA,"species",0,"Hystrichopsylla nicolai","Lewis, CoL, GBIF"
1172,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","obtusiceps",NA,"species",0,"Hystrichopsylla obtusiceps","Lewis"
1807,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","occidentalis",NA,"species",0,"Hystrichopsylla occidentalis","CoL, GBIF"
1173,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","occidentalis","linsdalei","subspecies",0,"Hystrichopsylla occidentalis linsdalei","Lewis, CoL, GBIF"
1174,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","occidentalis","occidentalis","subspecies",0,"Hystrichopsylla occidentalis occidentalis","Lewis, CoL, NMNH, FMNH, GBIF"
1175,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","occidentalis","sylvaticus","subspecies",0,"Hystrichopsylla occidentalis sylvaticus","Lewis, CoL, GBIF"
1812,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","orientalis",NA,"species",0,"Hystrichopsylla orientalis","CoL, GBIF"
1176,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","orientalis","guentheri","subspecies",0,"Hystrichopsylla orientalis guentheri","Lewis, CoL, GBIF"
1177,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","orientalis","orientalis","subspecies",0,"Hystrichopsylla orientalis orientalis","Lewis, GBIF"
1178,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","orophila",NA,"species",0,"Hystrichopsylla orophila","Lewis, CoL, GBIF"
1179,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","ozeana",NA,"species",0,"Hystrichopsylla ozeana","Lewis, CoL, GBIF"
1180,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","rotundisinuata",NA,"species",0,"Hystrichopsylla rotundisinuata","Lewis, CoL, GBIF"
1181,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","satunini",NA,"species",0,"Hystrichopsylla satunini","Lewis, CoL, GBIF"
1182,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","schefferi",NA,"species",0,"Hystrichopsylla schefferi","Lewis, CoL, NMNH, FMNH, GBIF"
1183,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","shaanxiensis",NA,"species",0,"Hystrichopsylla shaanxiensis","Lewis"
1184,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","stenosterna",NA,"species",0,"Hystrichopsylla stenosterna","Lewis, CoL, GBIF"
2014,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","sylvaticus",NA,"species",0,"Hystrichopsylla sylvaticus","GBIF"
1185,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","synaptica",NA,"species",0,"Hystrichopsylla synaptica","Lewis, CoL, GBIF"
1186,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","tahavuana",NA,"species",0,"Hystrichopsylla tahavuana","Lewis, CoL, NMNH, FMNH, GBIF"
1187,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","talpae","alpina","subspecies",0,"Hystrichopsylla talpae alpina","Lewis, CoL, GBIF"
1188,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","talpae","ibera","subspecies",0,"Hystrichopsylla talpae ibera","Lewis, CoL, GBIF"
1189,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","talpae","istrica","subspecies",0,"Hystrichopsylla talpae istrica","Lewis, CoL, GBIF"
2021,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","talpae","orientalis","subspecies",0,"Hystrichopsylla talpae orientalis","GBIF"
1190,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","talpae","riouxi","subspecies",0,"Hystrichopsylla talpae riouxi","Lewis, CoL, GBIF"
1191,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","talpae","talpae","subspecies",0,"Hystrichopsylla talpae talpae","Lewis, CoL, NMNH, FMNH, GBIF"
1192,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","talpae","transalpina","subspecies",0,"Hystrichopsylla talpae transalpina","Lewis, CoL, GBIF"
1829,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","weida",NA,"species",0,"Hystrichopsylla weida","CoL, GBIF"
1193,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","weida","qinlingensis","subspecies",0,"Hystrichopsylla weida qinlingensis","Lewis, CoL, GBIF"
1194,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","weida","weida","subspecies",0,"Hystrichopsylla weida weida","Lewis, CoL, GBIF"
1195,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","weida","yunnanensis","subspecies",0,"Hystrichopsylla weida yunnanensis","Lewis, CoL, GBIF"
1196,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","zhani",NA,"species",0,"Hystrichopsylla zhani","Lewis, CoL, GBIF"
1197,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","zii",NA,"species",0,"Hystrichopsylla zii","Lewis, CoL, GBIF"
662,"Siphonaptera","Stivaliidae","Ideochaetis","illustris",NA,"species",0,"Ideochaetis illustris","NMNH"
1199,"Siphonaptera","Ctenophthalmidae","Idilla","caelebs",NA,"species",0,"Idilla caelebs","Lewis, CoL, GBIF"
1200,"Siphonaptera","Stivaliidae","Idiochaetis","illustris",NA,"species",0,"Idiochaetis illustris","Lewis, CoL, GBIF"
1201,"Siphonaptera","Stivaliidae","Idiochaetis","rogersi",NA,"species",0,"Idiochaetis rogersi","Lewis"
1202,"Siphonaptera","Ceratophyllidae","Igioffius","taiganus",NA,"species",0,"Igioffius taiganus","Lewis, CoL, GBIF"
2887,"Siphonaptera","Ischnopsyllidae","Ischnopsylls","brachystylus",NA,"species",1221,"Ischnopsylls brachystylus","Lewis"
1203,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","anmashanensis",NA,"species",0,"Ischnopsyllus anmashanensis","Lewis, GBIF"
7863,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","bouchei",NA,"species",1211,"Ischnopsyllus bouchei","GBIF"
7881,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","brachystylus",NA,"species",1221,"Ischnopsyllus brachystylus","GBIF"
1204,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","comans",NA,"species",0,"Ischnopsyllus comans","Lewis, CoL, GBIF"
1205,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","consimilis",NA,"species",0,"Ischnopsyllus consimilis","Lewis, CoL, NMNH, GBIF"
1206,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","delectabilis",NA,"species",0,"Ischnopsyllus delectabilis","Lewis, CoL, GBIF"
1207,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","dolosus",NA,"species",0,"Ischnopsyllus dolosus","Lewis, CoL, GBIF"
2983,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","earinus",NA,"species",2232,"Ischnopsyllus earinus","Lewis"
1208,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","elongatus",NA,"species",0,"Ischnopsyllus elongatus","Lewis, CoL, NMNH, GBIF"
1209,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","emminus",NA,"species",0,"Ischnopsyllus emminus","Lewis, CoL, GBIF"
1210,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","hellespontius",NA,"species",0,"Ischnopsyllus hellespontius","Lewis, CoL, GBIF"
1211,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","hexactenus",NA,"species",0,"Ischnopsyllus hexactenus","Lewis, CoL, NMNH, GBIF"
1212,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","hispanicus",NA,"species",0,"Ischnopsyllus hispanicus","Lewis, CoL, GBIF"
1213,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","indicus",NA,"species",0,"Ischnopsyllus indicus","Lewis, CoL, GBIF"
1214,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","infratentus",NA,"species",0,"Ischnopsyllus infratentus","Lewis, CoL, GBIF"
7870,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","intermedia",NA,"species",1215,"Ischnopsyllus intermedia","GBIF"
1215,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","intermedius",NA,"species",0,"Ischnopsyllus intermedius","Lewis, CoL, NMNH, FMNH, GBIF"
1216,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","jinciensis",NA,"species",0,"Ischnopsyllus jinciensis","Lewis, CoL, GBIF"
7884,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","jubata",NA,"species",1222,"Ischnopsyllus jubata","GBIF"
1217,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","kilitbahricus",NA,"species",0,"Ischnopsyllus kilitbahricus","Lewis, CoL, GBIF"
3195,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","kolenatii",NA,"species",1211,"Ischnopsyllus kolenatii","Lewis, GBIF"
1218,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","liae",NA,"species",0,"Ischnopsyllus liae","Lewis, CoL, GBIF"
2885,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","liui",NA,"species",1218,"Ischnopsyllus liui","Lewis, GBIF"
1219,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","magnabulga",NA,"species",0,"Ischnopsyllus magnabulga","Lewis, CoL, GBIF"
2063,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","mysticus",NA,"species",0,"Ischnopsyllus mysticus","GBIF"
1220,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","needhami",NA,"species",0,"Ischnopsyllus needhami","Lewis, CoL, GBIF"
7880,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","obscura",NA,"species",1221,"Ischnopsyllus obscura","GBIF"
1221,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","obscurus",NA,"species",0,"Ischnopsyllus obscurus","Lewis, CoL, GBIF"
1222,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","octactenus",NA,"species",0,"Ischnopsyllus octactenus","Lewis, CoL, GBIF"
4695,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","octactenus","decimpilata","subspecies",1222,"Ischnopsyllus octactenus decimpilata","CoL, GBIF"
79,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","octatenus",NA,"species",0,"Ischnopsyllus octatenus","NMNH"
1223,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","peridolius",NA,"species",0,"Ischnopsyllus peridolius","Lewis, CoL, GBIF"
1224,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","petropolitanus",NA,"species",0,"Ischnopsyllus petropolitanus","Lewis, CoL, GBIF"
1225,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","plumatus",NA,"species",0,"Ischnopsyllus plumatus","Lewis, CoL, GBIF"
1226,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","quadrasetus",NA,"species",0,"Ischnopsyllus quadrasetus","Lewis, CoL, GBIF"
1227,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","quintusetus",NA,"species",0,"Ischnopsyllus quintusetus","Lewis, CoL, GBIF"
3196,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","schmitzi",NA,"species",1215,"Ischnopsyllus schmitzi","Lewis"
4683,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","schmitzi (female)",NA,"species",1215,"Ischnopsyllus schmitzi (female)","CoL"
1864,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","schmitzi (male)",NA,"species",1867,"Ischnopsyllus schmitzi (male)","CoL"
1865,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","shansiensis",NA,"species",0,"Ischnopsyllus shansiensis","CoL, GBIF"
1228,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","shanxiensis",NA,"species",0,"Ischnopsyllus shanxiensis","Lewis"
1867,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","simplex",NA,"species",0,"Ischnopsyllus simplex","CoL, GBIF"
1229,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","simplex","mysticus","subspecies",0,"Ischnopsyllus simplex mysticus","Lewis, CoL, GBIF"
1230,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","simplex","simplex","subspecies",0,"Ischnopsyllus simplex simplex","Lewis, CoL, GBIF"
7857,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","subobscura",NA,"species",1208,"Ischnopsyllus subobscura","GBIF"
7856,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","suboscura",NA,"species",1208,"Ischnopsyllus suboscura","GBIF"
2883,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","tateishii",NA,"species",1213,"Ischnopsyllus tateishii","Lewis, GBIF"
2880,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","teres",NA,"species",1207,"Ischnopsyllus teres","Lewis, GBIF"
1231,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","transcaucasicus",NA,"species",0,"Ischnopsyllus transcaucasicus","Lewis, CoL, GBIF"
1232,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","ussuriensis",NA,"species",0,"Ischnopsyllus ussuriensis","Lewis, CoL, GBIF"
1233,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","variabilis",NA,"species",0,"Ischnopsyllus variabilis","Lewis, CoL, GBIF"
3197,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","vasilii",NA,"species",1220,"Ischnopsyllus vasilii","Lewis"
7871,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","wagneri",NA,"species",1215,"Ischnopsyllus wagneri","GBIF"
2886,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","wassilii",NA,"species",1220,"Ischnopsyllus wassilii","Lewis, GBIF"
2935,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","wui",NA,"species",1771,"Ischnopsyllus wui","Lewis"
2982,"Siphonaptera","Ischnopsyllidae","Ischnopsylus","bathyllus",NA,"species",2231,"Ischnopsylus bathyllus","Lewis"
1235,"Siphonaptera","Ceratophyllidae","Jellisonia","amadoi",NA,"species",0,"Jellisonia amadoi","Lewis, CoL, GBIF"
1873,"Siphonaptera","Ceratophyllidae","Jellisonia","bonia",NA,"species",0,"Jellisonia bonia","CoL, NMNH, GBIF"
2086,"Siphonaptera","Ceratophyllidae","Jellisonia","breviloba",NA,"species",0,"Jellisonia breviloba","GBIF"
1236,"Siphonaptera","Ceratophyllidae","Jellisonia","breviloba","barrerai","subspecies",0,"Jellisonia breviloba barrerai","Lewis, GBIF"
1237,"Siphonaptera","Ceratophyllidae","Jellisonia","breviloba","breviloba","subspecies",0,"Jellisonia breviloba breviloba","Lewis, GBIF"
1238,"Siphonaptera","Ceratophyllidae","Jellisonia","bullisi",NA,"species",0,"Jellisonia bullisi","Lewis, CoL, NMNH, FMNH, GBIF"
