"order","family","genus","species","subspecies","author","taxonlevel","canonical","source","merge_tag","id","accid"
"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","mulleri","mulleri",NA,"subspecies","Chiastopsylla mulleri mulleri","CoL","orig",3754,2084
"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","mulleri","simplex",NA,"subspecies","Chiastopsylla mulleri simplex","CoL","orig",3755,2085
"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","nama",NA,NA,"species","Chiastopsylla nama","CoL","orig",3756,293
"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","numae",NA,NA,"species","Chiastopsylla numae","CoL","orig",3757,294
"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","klaveriana",NA,NA,"species","Chiastopsylla klaveriana","CoL","orig",3758,294
"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","octavii",NA,NA,"species","Chiastopsylla octavii","CoL","orig",3759,295
"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","octavii","caledonia",NA,"subspecies","Chiastopsylla octavii caledonia","CoL","orig",3760,295
"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","petroma",NA,NA,"species","Chiastopsylla petroma","CoL","orig",3761,296
"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","pitchfordi",NA,NA,"species","Chiastopsylla pitchfordi","CoL","orig",3762,297
"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","quadrisetis",NA,NA,"species","Chiastopsylla quadrisetis","CoL","orig",3763,298
"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","roseinnesi",NA,NA,"species","Chiastopsylla roseinnesi","CoL","orig",3764,299
"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","rossi",NA,NA,"species","Chiastopsylla rossi","CoL","orig",3765,300
"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","caffrarica",NA,NA,"species","Chiastopsylla caffrarica","CoL","orig",3766,300
"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","crassus",NA,NA,"species","Chiastopsylla crassus","CoL","orig",3767,300
"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","tetratricha",NA,NA,"species","Chiastopsylla tetratricha","CoL","orig",3768,301
"Siphonaptera","Hystrichopsyllidae","Chiliopsylla","allophyla","allophyla",NA,"subspecies","Chiliopsylla allophyla allophyla","CoL","orig",3769,2086
"Siphonaptera","Hystrichopsyllidae","Chiliopsylla","allophyla","tonnii",NA,"subspecies","Chiliopsylla allophyla tonnii","CoL","orig",3770,2087
"Siphonaptera","Chimaeropsyllidae","Chimaeropsylla","haddowi",NA,NA,"species","Chimaeropsylla haddowi","CoL","orig",3771,302
"Siphonaptera","Chimaeropsyllidae","Chimaeropsylla","potis","potis",NA,"subspecies","Chimaeropsylla potis potis","CoL","orig",3772,2088
"Siphonaptera","Chimaeropsyllidae","Chimaeropsylla","potis","stuhlmanni",NA,"subspecies","Chimaeropsylla potis stuhlmanni","CoL","orig",3773,2089
"Siphonaptera","Leptopsyllidae","Chinghaipsylla","ampliodigita",NA,NA,"species","Chinghaipsylla ampliodigita","CoL","orig",3774,303
"Siphonaptera","Leptopsyllidae","Chinghaipsylla","bisinuosa",NA,NA,"species","Chinghaipsylla bisinuosa","CoL","orig",3775,304
"Siphonaptera","Ischnopsyllidae","Chiropteropsylla","aegyptia",NA,NA,"species","Chiropteropsylla aegyptia","CoL","orig",3776,305
"Siphonaptera","Ischnopsyllidae","Chiropteropsylla","brockmani","johnsoni",NA,"subspecies","Chiropteropsylla brockmani johnsoni","CoL","orig",3777,306
"Siphonaptera","Ischnopsyllidae","Chiropteropsylla","brockmani",NA,NA,"species","Chiropteropsylla brockmani","CoL","orig",3778,306
"Siphonaptera","Lycopsyllidae","Choristopsylla","leptophallus",NA,NA,"species","Choristopsylla leptophallus","CoL","orig",3779,307
"Siphonaptera","Lycopsyllidae","Choristopsylla","ochi",NA,NA,"species","Choristopsylla ochi","CoL","orig",3780,308
"Siphonaptera","Lycopsyllidae","Choristopsylla","thomasi",NA,NA,"species","Choristopsylla thomasi","CoL","orig",3781,309
"Siphonaptera","Lycopsyllidae","Choristopsylla","tristis",NA,NA,"species","Choristopsylla tristis","CoL","orig",3782,310
"Siphonaptera","Ceratophyllidae","Citellophilus","altaicus",NA,NA,"species","Citellophilus altaicus","CoL","orig",3783,311
"Siphonaptera","Ceratophyllidae","Citellophilus","altaicus","dzetysuensis",NA,"subspecies","Citellophilus altaicus dzetysuensis","CoL","orig",3784,311
"Siphonaptera","Ceratophyllidae","Citellophilus","gracilis",NA,NA,"species","Citellophilus gracilis","CoL","orig",3785,312
"Siphonaptera","Ceratophyllidae","Citellophilus","jenissejensis",NA,NA,"species","Citellophilus jenissejensis","CoL","orig",3786,313
"Siphonaptera","Ceratophyllidae","Citellophilus","lebedewi","lebedewi",NA,"subspecies","Citellophilus lebedewi lebedewi","CoL","orig",3787,2090
"Siphonaptera","Ceratophyllidae","Citellophilus","lebedewi","princeps",NA,"subspecies","Citellophilus lebedewi princeps","CoL","orig",3788,2091
"Siphonaptera","Ceratophyllidae","Citellophilus","martinoi","martinoi",NA,"subspecies","Citellophilus martinoi martinoi","CoL","orig",3789,2092
"Siphonaptera","Ceratophyllidae","Citellophilus","martinoi","rotundus",NA,"subspecies","Citellophilus martinoi rotundus","CoL","orig",3790,2093
"Siphonaptera","Ceratophyllidae","Citellophilus","menzbieri",NA,NA,"species","Citellophilus menzbieri","CoL","orig",3791,314
"Siphonaptera","Ceratophyllidae","Citellophilus","menzbieri",NA,NA,"species","Citellophilus menzbieri","CoL","orig",3792,314
"Siphonaptera","Ceratophyllidae","Citellophilus","relicticola",NA,NA,"species","Citellophilus relicticola","CoL","orig",3793,315
"Siphonaptera","Ceratophyllidae","Citellophilus","simplex",NA,NA,"species","Citellophilus simplex","CoL","orig",3794,2095
"Siphonaptera","Ceratophyllidae","Citellophilus","danubrianus",NA,NA,"species","Citellophilus danubrianus","CoL","orig",3795,2095
"Siphonaptera","Ceratophyllidae","Citellophilus","simplex","domicae",NA,"subspecies","Citellophilus simplex domicae","CoL","orig",3796,2095
"Siphonaptera","Ceratophyllidae","Citellophilus","simplex","rosickyi",NA,"subspecies","Citellophilus simplex rosickyi","CoL","orig",3797,2094
"Siphonaptera","Ceratophyllidae","Citellophilus","simplex","simplex",NA,"subspecies","Citellophilus simplex simplex","CoL","orig",3798,2095
"Siphonaptera","Ceratophyllidae","Citellophilus","sungaris","lobatschevi",NA,"subspecies","Citellophilus sungaris lobatschevi","CoL","orig",3799,2096
"Siphonaptera","Ceratophyllidae","Citellophilus","sungaris","sungaris",NA,"subspecies","Citellophilus sungaris sungaris","CoL","orig",3800,2097
"Siphonaptera","Ceratophyllidae","Citellophilus","tesquorum","ciscaucasicus",NA,"subspecies","Citellophilus tesquorum ciscaucasicus","CoL","orig",3801,2098
"Siphonaptera","Ceratophyllidae","Citellophilus","tesquorum","mongolicus",NA,"subspecies","Citellophilus tesquorum mongolicus","CoL","orig",3802,2099
"Siphonaptera","Ceratophyllidae","Citellophilus","tesquorum","tesquorum",NA,"subspecies","Citellophilus tesquorum tesquorum","CoL","orig",3803,2100
"Siphonaptera","Ceratophyllidae","Citellophilus","tesquorum","transvolgensis",NA,"subspecies","Citellophilus tesquorum transvolgensis","CoL","orig",3804,2101
"Siphonaptera","Ceratophyllidae","Citellophilus","transcaucasicus",NA,NA,"species","Citellophilus transcaucasicus","CoL","orig",3805,316
"Siphonaptera","Ceratophyllidae","Citellophilus","trispinus",NA,NA,"species","Citellophilus trispinus","CoL","orig",3806,317
"Siphonaptera","Ceratophyllidae","Citellophilus","trispinus","balkhaschensis",NA,"subspecies","Citellophilus trispinus balkhaschensis","CoL","orig",3807,317
"Siphonaptera","Ceratophyllidae","Citellophilus","ullus",NA,NA,"species","Citellophilus ullus","CoL","orig",3808,318
"Siphonaptera","Stephanocircidae","Cleopsylla","monticola",NA,NA,"species","Cleopsylla monticola","CoL","orig",3809,320
"Siphonaptera","Stephanocircidae","Cleopsylla","townsendi",NA,NA,"species","Cleopsylla townsendi","CoL","orig",3810,321
"Siphonaptera","Stephanocircidae","Cleopsylla","vidua",NA,NA,"species","Cleopsylla vidua","CoL","orig",3811,322
"Siphonaptera","Hystrichopsyllidae","Conorhinopsylla","nidicola",NA,NA,"species","Conorhinopsylla nidicola","CoL","orig",3812,323
"Siphonaptera","Hystrichopsyllidae","Conorhinopsylla","stanfordi",NA,NA,"species","Conorhinopsylla stanfordi","CoL","orig",3813,324
"Siphonaptera","Leptopsyllidae","Conothobius","conothoae",NA,NA,"species","Conothobius conothoae","CoL","orig",3814,325
"Siphonaptera","Ischnopsyllidae","Coorilla","allisoni",NA,NA,"species","Coorilla allisoni","CoL","orig",3815,326
"Siphonaptera","Ischnopsyllidae","Coorilla","longictena",NA,NA,"species","Coorilla longictena","CoL","orig",3816,327
"Siphonaptera","Ischnopsyllidae","Coorilla","similis",NA,NA,"species","Coorilla similis","CoL","orig",3817,328
"Siphonaptera","Coptopsyllidae","Coptopsylla","afghana",NA,NA,"species","Coptopsylla afghana","CoL","orig",3818,329
"Siphonaptera","Coptopsyllidae","Coptopsylla","africana",NA,NA,"species","Coptopsylla africana","CoL","orig",3819,330
"Siphonaptera","Coptopsyllidae","Coptopsylla","arax",NA,NA,"species","Coptopsylla arax","CoL","orig",3820,331
"Siphonaptera","Coptopsyllidae","Coptopsylla","bairamaliensis",NA,NA,"species","Coptopsylla bairamaliensis","CoL","orig",3821,332
"Siphonaptera","Coptopsyllidae","Coptopsylla","barbarae",NA,NA,"species","Coptopsylla barbarae","CoL","orig",3822,333
"Siphonaptera","Coptopsyllidae","Coptopsylla","bondari",NA,NA,"species","Coptopsylla bondari","CoL","orig",3823,334
"Siphonaptera","Coptopsyllidae","Coptopsylla","caucasica",NA,NA,"species","Coptopsylla caucasica","CoL","orig",3824,335
"Siphonaptera","Coptopsyllidae","Coptopsylla","iranica",NA,NA,"species","Coptopsylla iranica","CoL","orig",3825,336
"Siphonaptera","Coptopsyllidae","Coptopsylla","janiceae",NA,NA,"species","Coptopsylla janiceae","CoL","orig",3826,337
"Siphonaptera","Coptopsyllidae","Coptopsylla","joannae",NA,NA,"species","Coptopsylla joannae","CoL","orig",3827,330
"Siphonaptera","Coptopsyllidae","Coptopsylla","lamellifer","ardua",NA,"subspecies","Coptopsylla lamellifer ardua","CoL","orig",3828,2102
"Siphonaptera","Coptopsyllidae","Coptopsylla","lamellifer","fallax",NA,"subspecies","Coptopsylla lamellifer fallax","CoL","orig",3829,2102
"Siphonaptera","Coptopsyllidae","Coptopsylla","lamellifer","dubinini",NA,"subspecies","Coptopsylla lamellifer dubinini","CoL","orig",3830,2103
"Siphonaptera","Coptopsyllidae","Coptopsylla","lamellifer","formozovi",NA,"subspecies","Coptopsylla lamellifer formozovi","CoL","orig",3831,2104
"Siphonaptera","Coptopsyllidae","Coptopsylla","lamellifer","lamellifer",NA,"subspecies","Coptopsylla lamellifer lamellifer","CoL","orig",3832,2105
"Siphonaptera","Coptopsyllidae","Coptopsylla","lamellifer","rostrata",NA,"subspecies","Coptopsylla lamellifer rostrata","CoL","orig",3833,2106
"Siphonaptera","Coptopsyllidae","Coptopsylla","lamellifer","immanubriata",NA,"subspecies","Coptopsylla lamellifer immanubriata","CoL","orig",3834,2106
"Siphonaptera","Coptopsyllidae","Coptopsylla","lamellifer","tarimensis",NA,"subspecies","Coptopsylla lamellifer tarimensis","CoL","orig",3835,2107
"Siphonaptera","Coptopsyllidae","Coptopsylla","lamellifer","tilufanensis",NA,"subspecies","Coptopsylla lamellifer tilufanensis","CoL","orig",3836,2108
"Siphonaptera","Coptopsyllidae","Coptopsylla","macrophthalma",NA,NA,"species","Coptopsylla macrophthalma","CoL","orig",3837,338
"Siphonaptera","Coptopsyllidae","Coptopsylla","mesghalii",NA,NA,"species","Coptopsylla mesghalii","CoL","orig",3838,339
"Siphonaptera","Coptopsyllidae","Coptopsylla","mofidii",NA,NA,"species","Coptopsylla mofidii","CoL","orig",3839,340
"Siphonaptera","Coptopsyllidae","Coptopsylla","neronovi",NA,NA,"species","Coptopsylla neronovi","CoL","orig",3840,341
"Siphonaptera","Coptopsyllidae","Coptopsylla","olgae","olgae",NA,"subspecies","Coptopsylla olgae olgae","CoL","orig",3841,2109
"Siphonaptera","Coptopsyllidae","Coptopsylla","olgae","wachschi",NA,"subspecies","Coptopsylla olgae wachschi","CoL","orig",3842,2110
"Siphonaptera","Coptopsyllidae","Coptopsylla","smiti",NA,NA,"species","Coptopsylla smiti","CoL","orig",3843,342
"Siphonaptera","Coptopsyllidae","Coptopsylla","trigona",NA,NA,"species","Coptopsylla trigona","CoL","orig",3844,343
"Siphonaptera","Coptopsyllidae","Coptopsylla","wassiliewi",NA,NA,"species","Coptopsylla wassiliewi","CoL","orig",3845,344
"Siphonaptera","Stephanocircidae","Coronapsylla","jarvisi",NA,NA,"species","Coronapsylla jarvisi","CoL","orig",3846,345
"Siphonaptera","Hystrichopsyllidae","Corrodopsylla","barrerai",NA,NA,"species","Corrodopsylla barrerai","CoL","orig",3847,346
"Siphonaptera","Hystrichopsyllidae","Corrodopsylla","birulai",NA,NA,"species","Corrodopsylla birulai","CoL","orig",3848,347
"Siphonaptera","Hystrichopsyllidae","Corrodopsylla","ochotonae",NA,NA,"species","Corrodopsylla ochotonae","CoL","orig",3849,347
"Siphonaptera","Hystrichopsyllidae","Corrodopsylla","curvata","curvata",NA,"subspecies","Corrodopsylla curvata curvata","CoL","orig",3850,2111
"Siphonaptera","Hystrichopsyllidae","Corrodopsylla","curvata","lira",NA,"subspecies","Corrodopsylla curvata lira","CoL","orig",3851,2112
"Siphonaptera","Hystrichopsyllidae","Corrodopsylla","curvata","obtusata",NA,"subspecies","Corrodopsylla curvata obtusata","CoL","orig",3852,2113
"Siphonaptera","Hystrichopsyllidae","Corrodopsylla","hamiltoni",NA,NA,"species","Corrodopsylla hamiltoni","CoL","orig",3853,348
"Siphonaptera","Hystrichopsyllidae","Corypsylla","jordani",NA,NA,"species","Corypsylla jordani","CoL","orig",3854,349
"Siphonaptera","Hystrichopsyllidae","Corypsylla","kohlsi",NA,NA,"species","Corypsylla kohlsi","CoL","orig",3855,350
"Siphonaptera",NA,"Corypsylloides","spinata",NA,NA,"species","Corypsylloides spinata","CoL","orig",3856,350
"Siphonaptera","Hystrichopsyllidae","Corypsylla","ornata",NA,NA,"species","Corypsylla ornata","CoL","orig",3857,351
"Siphonaptera",NA,"Corypsylloides","setosifrons",NA,NA,"species","Corypsylloides setosifrons","CoL","orig",3858,351
"Siphonaptera","Stephanocircidae","Craneopsylla","minerva","minerva",NA,"subspecies","Craneopsylla minerva minerva","CoL","orig",3859,2114
"Siphonaptera","Stephanocircidae","Craneopsylla","minerva","wolffhuegeli",NA,"subspecies","Craneopsylla minerva wolffhuegeli","CoL","orig",3860,2115
"Siphonaptera","Leptopsyllidae","Cratynius","audyi",NA,NA,"species","Cratynius audyi","CoL","orig",3861,352
"Siphonaptera","Leptopsyllidae","Cratynius","bartelsi",NA,NA,"species","Cratynius bartelsi","CoL","orig",3862,353
"Siphonaptera","Leptopsyllidae","Cratynius","crypticus",NA,NA,"species","Cratynius crypticus","CoL","orig",3863,354
"Siphonaptera","Leptopsyllidae","Cratynius","lui",NA,NA,"species","Cratynius lui","CoL","orig",3864,355
"Siphonaptera","Leptopsyllidae","Cratynius","yunnanus",NA,NA,"species","Cratynius yunnanus","CoL","orig",3865,356
"Siphonaptera","Chimaeropsyllidae","Cryptopsylla","ingrami",NA,NA,"species","Cryptopsylla ingrami","CoL","orig",3866,357
"Siphonaptera","Pygiopsyllidae","Ctenidiosomus","perplexus",NA,NA,"species","Ctenidiosomus perplexus","CoL","orig",3867,359
"Siphonaptera","Pygiopsyllidae","Ctenidiosomus","rex",NA,NA,"species","Ctenidiosomus rex","CoL","orig",3868,360
"Siphonaptera","Pygiopsyllidae","Ctenidiosomus","spillmanni",NA,NA,"species","Ctenidiosomus spillmanni","CoL","orig",3869,361
"Siphonaptera","Pygiopsyllidae","Ctenidiosomus","traubi",NA,NA,"species","Ctenidiosomus traubi","CoL","orig",3870,362
"Siphonaptera","Pulicidae","Ctenocephalides","arabicus",NA,NA,"species","Ctenocephalides arabicus","CoL","orig",3871,363
"Siphonaptera","Pulicidae","Ctenocephalides","arabicus","multispinosus",NA,"subspecies","Ctenocephalides arabicus multispinosus","CoL","orig",3872,363
"Siphonaptera","Pulicidae","Ctenocephalides","brygooi",NA,NA,"species","Ctenocephalides brygooi","CoL","orig",3873,364
"Siphonaptera","Pulicidae","Ctenocephalides","canis",NA,NA,"species","Ctenocephalides canis","CoL","orig",3874,365
"Siphonaptera",NA,"Ctenocephalus","canis",NA,NA,"species","Ctenocephalus canis","CoL","orig",3875,365
"Siphonaptera",NA,"Ctenocephalus","canis",NA,NA,"species","Ctenocephalus canis","CoL","orig",3876,365
"Siphonaptera",NA,"Ctenocephalus","novemdentatus",NA,NA,"species","Ctenocephalus novemdentatus","CoL","orig",3877,365
"Siphonaptera","Pulicidae","Ctenocephalides","chabaudi",NA,NA,"species","Ctenocephalides chabaudi","CoL","orig",3878,366
"Siphonaptera","Pulicidae","Ctenocephalides","connatus",NA,NA,"species","Ctenocephalides connatus","CoL","orig",3879,367
"Siphonaptera","Pulicidae","Ctenocephalides","crataepus",NA,NA,"species","Ctenocephalides crataepus","CoL","orig",3880,368
"Siphonaptera","Pulicidae","Ctenocephalides","craterus",NA,NA,"species","Ctenocephalides craterus","CoL","orig",3881,369
"Siphonaptera","Pulicidae","Ctenocephalides","felis",NA,NA,"species","Ctenocephalides felis","CoL","orig",3882,2116
"Siphonaptera",NA,"Ctenocephalus","cati",NA,NA,"species","Ctenocephalus cati","CoL","orig",3883,2116
"Siphonaptera",NA,"Ctenocephalus","concoloris",NA,NA,"species","Ctenocephalus concoloris","CoL","orig",3884,2116
"Siphonaptera",NA,"Ctenocephalus","enneodus",NA,NA,"species","Ctenocephalus enneodus","CoL","orig",3885,2116
"Siphonaptera",NA,"Ctenocephalus","murina",NA,NA,"species","Ctenocephalus murina","CoL","orig",3886,2116
"Siphonaptera",NA,"Ctenocephalus","musculi",NA,NA,"species","Ctenocephalus musculi","CoL","orig",3887,2116
"Siphonaptera",NA,"Ctenocephalus","nasuae",NA,NA,"species","Ctenocephalus nasuae","CoL","orig",3888,2116
"Siphonaptera",NA,"Ctenocephalus","obscurus",NA,NA,"species","Ctenocephalus obscurus","CoL","orig",3889,2116
"Siphonaptera",NA,"Ctenocephalus","rufulus",NA,NA,"species","Ctenocephalus rufulus","CoL","orig",3890,2116
"Siphonaptera",NA,"Ctenocephalus","serraticeps",NA,NA,"species","Ctenocephalus serraticeps","CoL","orig",3891,2116
"Siphonaptera","Pulicidae","Ctenocephalides","felis","felis",NA,"subspecies","Ctenocephalides felis felis","CoL","orig",3892,2116
"Siphonaptera","Pulicidae","Ctenocephalides","felis","strongylus",NA,"subspecies","Ctenocephalides felis strongylus","CoL","orig",3893,2117
"Siphonaptera","Pulicidae","Ctenocephalides","grenieri",NA,NA,"species","Ctenocephalides grenieri","CoL","orig",3894,371
"Siphonaptera","Pulicidae","Ctenocephalides","orientis",NA,NA,"species","Ctenocephalides orientis","CoL","orig",3895,372
"Siphonaptera",NA,"Ctenocephalus","caprae",NA,NA,"species","Ctenocephalus caprae","CoL","orig",3896,372
"Siphonaptera","Pulicidae","Ctenocephalides","paradoxuri",NA,NA,"species","Ctenocephalides paradoxuri","CoL","orig",3897,373
"Siphonaptera","Pulicidae","Ctenocephalides","rosmarus",NA,NA,"species","Ctenocephalides rosmarus","CoL","orig",3898,374
"Siphonaptera","Hystrichopsyllidae","Ctenoparia","inopinata",NA,NA,"species","Ctenoparia inopinata","CoL","orig",3899,375
"Siphonaptera","Hystrichopsyllidae","Ctenoparia","intermedia",NA,NA,"species","Ctenoparia intermedia","CoL","orig",3900,376
"Siphonaptera","Hystrichopsyllidae","Ctenoparia","jordani",NA,NA,"species","Ctenoparia jordani","CoL","orig",3901,377
"Siphonaptera","Hystrichopsyllidae","Ctenoparia","propinqua",NA,NA,"species","Ctenoparia propinqua","CoL","orig",3902,378
"Siphonaptera","Hystrichopsyllidae","Ctenoparia","topali",NA,NA,"species","Ctenoparia topali","CoL","orig",3903,379
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","acanthurus",NA,NA,"species","Ctenophthalmus acanthurus","CoL","orig",3904,380
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","acuminatus",NA,NA,"species","Ctenophthalmus acuminatus","CoL","orig",3905,381
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","acunus",NA,NA,"species","Ctenophthalmus acunus","CoL","orig",3906,382
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","acutilobatus",NA,NA,"species","Ctenophthalmus acutilobatus","CoL","orig",3907,383
