username,hierarchy_name,scientific_name,name_rank,parent_name,noclass_term_type_1,noclass_term_1,noclass_term_type_2,noclass_term_2,noclass_term_type_3,noclass_term_3,noclass_term_type_4,noclass_term_4,noclass_term_type_5,noclass_term_5,noclass_term_type_6,noclass_term_6,noclass_term_type_7,noclass_term_7,noclass_term_type_8,noclass_term_8,noclass_term_type_9,noclass_term_9,noclass_term_type_10,noclass_term_10
jegelewicz,Siphonaptera,Ctenophthalmus agyrtes agyrtes,subspecies,Ctenophthalmus agyrtes,author_text,"(Heller, 1896)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Amalaraeus dissimilis athabascae,subspecies,Amalaraeus dissimilis,author_text,"(Holland, 1952)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Bibikovana archboldi,species,Bibikovana,author_text,"(Holland, 1969)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Bibikovana laciniosa bismarckensis,subspecies,Bibikovana laciniosa,author_text,"(Holland, 1969)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Bibikovana laciniosa,,,,,,,,
jegelewicz,Siphonaptera,Bibikovana smitiana,species,Bibikovana,author_text,"(Holland, 1969)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Bibikovana traubi,species,Bibikovana,author_text,"(Holland, 1969)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Bibikovana arcuata,species,Bibikovana,author_text,"(Holland, 1971)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Bibikovana iridis,species,Bibikovana,author_text,"(Holland, 1971)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Bibikovana sinuata,species,Bibikovana,author_text,"(Holland, 1971)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Amalaraeus dobbsi,species,Amalaraeus,author_text,"(Hubbard, 1940)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Rhadinopsylla sectilis goodi,subspecies,Rhadinopsylla sectilis,author_text,"(Hubbard, 1941)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Rhadinopsylla sectilis,,,,,,,,
jegelewicz,Siphonaptera,Spicata bottaceps,species,Spicata,author_text,"(Hubbard, 1943)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Spicata pacifica,species,Spicata,author_text,"(Hubbard, 1943)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Eumolpianus wallowensis,species,Eumolpianus,author_text,"(Hubbard, 1950)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Amphipsylla washingtona,species,Amphipsylla,author_text,"(Hubbard, 1954)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Dasypsyllus lasius venezuelensis,subspecies,Dasypsyllus lasius,author_text,"(I. Fox & Anduze, 1947)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Spicata rara,species,Spicata,author_text,"(I. Fox, 1940)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Traubella neotomae,species,Traubella,author_text,"(I. Fox, 1940)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Polygenis roberti beebei,subspecies,Polygenis roberti,author_text,"(I. Fox, 1947)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Callopsylla caspia caspia,subspecies,Callopsylla caspia,author_text,"(Ioff & Argyropulo, 1934)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Callopsylla saxatilis,species,Callopsylla,author_text,"(Ioff & Argyropulo, 1934)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Citellophilus transcaucasicus,species,Citellophilus,author_text,"(Ioff & Argyropulo, 1934)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Nycteridopsylla calceata,species,Nycteridopsylla,author_text,"(Ioff & Labunets, 1953)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Nycteridopsylla trigona trigona,subspecies,Nycteridopsylla trigona,author_text,"(Ioff & Labunets, 1953)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Corrodopsylla birulai,species,Corrodopsylla,author_text,"(Ioff, 1928)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Callopsylla semenovi,species,Callopsylla,author_text,"(Ioff, 1936)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Citellophilus altaicus,species,Citellophilus,author_text,"(Ioff, 1936)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Citellophilus tesquorum ciscaucasicus,subspecies,Citellophilus tesquorum,author_text,"(Ioff, 1936)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Citellophilus tesquorum transvolgensis,subspecies,Citellophilus tesquorum,author_text,"(Ioff, 1936)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Amalaraeus improvisus,species,Amalaraeus,author_text,"(Ioff, 1946)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Amalaraeus penicilliger syrt,subspecies,Amalaraeus penicilliger,author_text,"(Ioff, 1946)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Amalaraeus penicilliger vallis,subspecies,Amalaraeus penicilliger,author_text,"(Ioff, 1946)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Callopsylla gemina,species,Callopsylla,author_text,"(Ioff, 1946)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Citellophilus lebedewi princeps,subspecies,Citellophilus lebedewi,author_text,"(Ioff, 1946)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Conothobius conothoae,species,Conothobius,author_text,"(Ioff, 1946)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Leptopsylla pamirensis,species,Leptopsylla,author_text,"(Ioff, 1946)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Nosopsyllus abramovi,species,Nosopsyllus,author_text,"(Ioff, 1946)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Ochotonobius rufescens,species,Ochotonobius,author_text,"(Ioff, 1946)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Peromyscopsylla tikhomirovae,species,Peromyscopsylla,author_text,"(Ioff, 1946)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Amalaraeus arvicolae,species,Amalaraeus,author_text,"(Ioff, 1948)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Citellophilus menzbieri,species,Citellophilus,author_text,"(Ioff, 1950)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Nosopsyllus turkmenicus altisetus,subspecies,Nosopsyllus turkmenicus,author_text,"(Ioff, 1950)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Lentistivalius aestivalius,species,Lentistivalius,author_text,"(Jameson & Sakaguti, 1954)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Plusaetis smiti,species,Plusaetis,author_text,"(Johnson, 1954)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Ayeshaepsylla thurmani,species,Ayeshaepsylla,author_text,"(Johnson, 1957)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Ectinorus pearsoni,species,Ectinorus,author_text,"(Johnson, 1957)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Hectiella nitidus,species,Hectiella,author_text,"(Johnson, 1957)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Eumolpianus orarius,species,Eumolpianus,author_text,"(Johnson, 1961)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Polygenis litus,species,Polygenis,author_text,"(Jordan & Rothschild, 1908)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Polygenis platensis,species,Polygenis,author_text,"(Jordan & Rothschild, 1908)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Procaviopsylla divergens,species,Procaviopsylla,author_text,"(Jordan & Rothschild, 1908)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Synosternus somalicus,species,Synosternus,author_text,"(Jordan & Rothschild, 1908)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Xenopsylla nesiotes,species,Xenopsylla,author_text,"(Jordan & Rothschild, 1908)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Xenopsylla nilotica,species,Xenopsylla,author_text,"(Jordan & Rothschild, 1908)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Xenopsylla torta,species,Xenopsylla,author_text,"(Jordan & Rothschild, 1908)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Callopsylla dolabris,species,Callopsylla,author_text,"(Jordan & Rothschild, 1911)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Citellophilus tesquorum mongolicus,subspecies,Citellophilus tesquorum,author_text,"(Jordan & Rothschild, 1911)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Macrostylophora euteles,species,Macrostylophora,author_text,"(Jordan & Rothschild, 1911)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Metastivalius rectus,species,Metastivalius,author_text,"(Jordan & Rothschild, 1911)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Oropsylla montana mandarina,subspecies,Oropsylla montana,author_text,"(Jordan & Rothschild, 1911)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Oropsylla montana,,,,,,,,
jegelewicz,Siphonaptera,Paraceras crispum,species,Paraceras,author_text,"(Jordan & Rothschild, 1911)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Paradoxopsyllus phaeopis,species,Paradoxopsyllus,author_text,"(Jordan & Rothschild, 1911)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Rostropsylla daca,species,Rostropsylla,author_text,"(Jordan & Rothschild, 1911)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Nosopsyllus barbarus,species,Nosopsyllus,author_text,"(Jordan & Rothschild, 1912)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Nosopsyllus henleyi mauritanicus,subspecies,Nosopsyllus henleyi,author_text,"(Jordan & Rothschild, 1912)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Nosopsyllus maurus maurus,subspecies,Nosopsyllus maurus,author_text,"(Jordan & Rothschild, 1912)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Ctenocephalides craterus,species,Ctenocephalides,author_text,"(Jordan & Rothschild, 1913)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Nosopsyllus incisus incisus,subspecies,Nosopsyllus incisus,author_text,"(Jordan & Rothschild, 1913)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Plusaetis dolens dolens,subspecies,Plusaetis dolens,author_text,"(Jordan & Rothschild, 1914)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Frontopsylla elata elata,subspecies,Frontopsylla elata,author_text,"(Jordan & Rothschild, 1915)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Frontopsylla macrophthalma,species,Frontopsylla,author_text,"(Jordan & Rothschild, 1915)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Nosopsyllus fidus,species,Nosopsyllus,author_text,"(Jordan & Rothschild, 1915)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Nosopsyllus tersus,species,Nosopsyllus,author_text,"(Jordan & Rothschild, 1915)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Ophthalmopsylla praefecta praefecta,subspecies,Ophthalmopsylla praefecta,author_text,"(Jordan & Rothschild, 1915)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Dasypsyllus cteniopus,species,Dasypsyllus,author_text,"(Jordan & Rothschild, 1920)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Frontopsylla laeta,species,Frontopsylla,author_text,"(Jordan & Rothschild, 1920)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Rosickyiana lunata,species,Rosickyiana,author_text,"(Jordan & Rothschild, 1920)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
