"family","subfamily","genus","species","author","namePublishedInYear","synonym.s.","TPTdataset","TPTID","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","higherClassification","kingdom","phylum","class","order","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","canonicalName"
"Leptopsyllidae","Leptopsyllinae","Peromyscopsylla","silvatica","(Meinert)",1896,NA,"Lewis",650,"Lewis650",NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla silvatica (Meinert, 1896)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"silvatica",NA,"species",NA,"(Meinert, 1896)",NA,NA,"accepted",NA,NA,"Peromyscopsylla silvatica"
"Ceratophyllidae","Ceratophyllinae","Jellisonia","falcata","(Mendez & Hanssens)",1975,NA,"Lewis",651,"Lewis651",NA,NA,NA,NA,NA,NA,NA,"Jellisonia falcata (Mendez & Hanssens, 1975)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"falcata",NA,"species",NA,"(Mendez & Hanssens, 1975)",NA,NA,"accepted",NA,NA,"Jellisonia falcata"
"Ceratophyllidae","Ceratophyllinae","Citellophilus","gracilis","(Mikulin)",1957,NA,"Lewis",653,"Lewis653",NA,NA,NA,NA,NA,NA,NA,"Citellophilus gracilis (Mikulin, 1957)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"gracilis",NA,"species",NA,"(Mikulin, 1957)",NA,NA,"accepted",NA,NA,"Citellophilus gracilis"
"Ceratophyllidae","Ceratophyllinae","Citellophilus","ullus","(Mikulin)",1957,NA,"Lewis",654,"Lewis654",NA,NA,NA,NA,NA,NA,NA,"Citellophilus ullus (Mikulin, 1957)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"ullus",NA,"species",NA,"(Mikulin, 1957)",NA,NA,"accepted",NA,NA,"Citellophilus ullus"
"Leptopsyllidae","Amphipsyllinae","Ochotonobius","bondari","(Mikulin)",1953,NA,"Lewis",655,"Lewis655",NA,NA,NA,NA,NA,NA,NA,"Ochotonobius bondari (Mikulin, 1953)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"bondari",NA,"species",NA,"(Mikulin, 1953)",NA,NA,"accepted",NA,NA,"Ochotonobius bondari"
"Ceratophyllidae","Ceratophyllinae","Amalaraeus","steineri","(Peus)",1977,NA,"Lewis",656,"Lewis656",NA,NA,NA,NA,NA,NA,NA,"Amalaraeus steineri (Peus, 1977)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"steineri",NA,"species",NA,"(Peus, 1977)",NA,NA,"accepted",NA,NA,"Amalaraeus steineri"
"Ceratophyllidae","Ceratophyllinae","Amaradix","vonfintelis","(Prince)",1959,NA,"Lewis",657,"Lewis657",NA,NA,NA,NA,NA,NA,NA,"Amaradix vonfintelis (Prince, 1959)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"vonfintelis",NA,"species",NA,"(Prince, 1959)",NA,NA,"accepted",NA,NA,"Amaradix vonfintelis"
"Ceratophyllidae","Dactylopsyllinae","Spicata","monticola","(Prince)",1945,NA,"Lewis",658,"Lewis658",NA,NA,NA,NA,NA,NA,NA,"Spicata monticola (Prince, 1945)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"monticola",NA,"species",NA,"(Prince, 1945)",NA,NA,"accepted",NA,NA,"Spicata monticola"
"Ceratophyllidae","Dactylopsyllinae","Spicata","nuditenacula","(Prince)",1945,NA,"Lewis",659,"Lewis659",NA,NA,NA,NA,NA,NA,NA,"Spicata nuditenacula (Prince, 1945)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"nuditenacula",NA,"species",NA,"(Prince, 1945)",NA,NA,"accepted",NA,NA,"Spicata nuditenacula"
"Stivaliidae",NA,"Afristivalius","azevedoi","(Ribeiro)",1975,NA,"Lewis",660,"Lewis660",NA,NA,NA,NA,NA,NA,NA,"Afristivalius azevedoi (Ribeiro, 1975)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"azevedoi",NA,"species",NA,"(Ribeiro, 1975)",NA,NA,"accepted",NA,NA,"Afristivalius azevedoi"
"Hystrichopsyllidae","Hystrichopsyllinae","Hystrichopsylla","obtusiceps","(Ritsema)",1868,NA,"Lewis",662,"Lewis662",NA,NA,NA,NA,NA,NA,NA,"Hystrichopsylla obtusiceps (Ritsema, 1868)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"obtusiceps",NA,"species",NA,"(Ritsema, 1868)",NA,NA,"accepted",NA,NA,"Hystrichopsylla obtusiceps"
"Pygiopsyllidae",NA,"Acanthopsylla","woodwardi","(Rothschild)",1904,NA,"Lewis",663,"Lewis663",NA,NA,NA,NA,NA,NA,NA,"Acanthopsylla woodwardi (Rothschild, 1904)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"woodwardi",NA,"species",NA,"(Rothschild, 1904)",NA,NA,"accepted",NA,NA,"Acanthopsylla woodwardi"
"Stivaliidae",NA,"Afristivalius","torvus","(Rothschild)",1908,NA,"Lewis",664,"Lewis664",NA,NA,NA,NA,NA,NA,NA,"Afristivalius torvus (Rothschild, 1908)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"torvus",NA,"species",NA,"(Rothschild, 1908)",NA,NA,"accepted",NA,NA,"Afristivalius torvus"
"Pulicidae","Archaeopsyllinae","Aphropsylla","wollastoni","(Rothschild)",1908,NA,"Lewis",667,"Lewis667",NA,NA,NA,NA,NA,NA,NA,"Aphropsylla wollastoni (Rothschild, 1908)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"wollastoni",NA,"species",NA,"(Rothschild, 1908)",NA,NA,"accepted",NA,NA,"Aphropsylla wollastoni"
"Ischnopsyllidae","Ischnopsyllinae","Araeopsylla","gestroi","(Rothschild)",1906,NA,"Lewis",668,"Lewis668",NA,NA,NA,NA,NA,NA,NA,"Araeopsylla gestroi (Rothschild, 1906)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"gestroi",NA,"species",NA,"(Rothschild, 1906)",NA,NA,"accepted",NA,NA,"Araeopsylla gestroi"
"Ischnopsyllidae","Ischnopsyllinae","Araeopsylla","martialis","(Rothschild)",1903,NA,"Lewis",669,"Lewis669",NA,NA,NA,NA,NA,NA,NA,"Araeopsylla martialis (Rothschild, 1903)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"martialis",NA,"species",NA,"(Rothschild, 1903)",NA,NA,"accepted",NA,NA,"Araeopsylla martialis"
"Ischnopsyllidae","Ischnopsyllinae","Araeopsylla","scitula","(Rothschild)",1909,NA,"Lewis",670,"Lewis670",NA,NA,NA,NA,NA,NA,NA,"Araeopsylla scitula (Rothschild, 1909)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"scitula",NA,"species",NA,"(Rothschild, 1909)",NA,NA,"accepted",NA,NA,"Araeopsylla scitula"
"Pygiopsyllidae",NA,"Bibikovana","colossa","(Rothschild)",1906,NA,"Lewis",671,"Lewis671",NA,NA,NA,NA,NA,NA,NA,"Bibikovana colossa (Rothschild, 1906)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"colossa",NA,"species",NA,"(Rothschild, 1906)",NA,NA,"accepted",NA,NA,"Bibikovana colossa"
"Pygiopsyllidae",NA,"Bibikovana","gravis","(Rothschild)",1908,NA,"Lewis",672,"Lewis672",NA,NA,NA,NA,NA,NA,NA,"Bibikovana gravis (Rothschild, 1908)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"gravis",NA,"species",NA,"(Rothschild, 1908)",NA,NA,"accepted",NA,NA,"Bibikovana gravis"
"Pulicidae","Archaeopsyllinae","Centetipsylla","madagascariensis","(Rothschild)",1900,NA,"Lewis",675,"Lewis675",NA,NA,NA,NA,NA,NA,NA,"Centetipsylla madagascariensis (Rothschild, 1900)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"madagascariensis",NA,"species",NA,"(Rothschild, 1900)",NA,NA,"accepted",NA,NA,"Centetipsylla madagascariensis"
"Ischnopsyllidae","Ischnopsyllinae","Chiropteropsylla","aegyptia","(Rothschild)",1903,NA,"Lewis",677,"Lewis677",NA,NA,NA,NA,NA,NA,NA,"Chiropteropsylla aegyptia (Rothschild, 1903)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"aegyptia",NA,"species",NA,"(Rothschild, 1903)",NA,NA,"accepted",NA,NA,"Chiropteropsylla aegyptia"
"Pygiopsyllidae",NA,"Choristopsylla","ochi","(Rothschild)",1904,NA,"Lewis",678,"Lewis678",NA,NA,NA,NA,NA,NA,NA,"Choristopsylla ochi (Rothschild, 1904)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"ochi",NA,"species",NA,"(Rothschild, 1904)",NA,NA,"accepted",NA,NA,"Choristopsylla ochi"
"Pygiopsyllidae",NA,"Choristopsylla","thomasi","(Rothschild)",1904,NA,"Lewis",679,"Lewis679",NA,NA,NA,NA,NA,NA,NA,"Choristopsylla thomasi (Rothschild, 1904)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"thomasi",NA,"species",NA,"(Rothschild, 1904)",NA,NA,"accepted",NA,NA,"Choristopsylla thomasi"
"Pygiopsyllidae",NA,"Choristopsylla","tristis","(Rothschild)",1900,NA,"Lewis",680,"Lewis680",NA,NA,NA,NA,NA,NA,NA,"Choristopsylla tristis (Rothschild, 1900)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"tristis",NA,"species",NA,"(Rothschild, 1900)",NA,NA,"accepted",NA,NA,"Choristopsylla tristis"
"Stephanocircidae","Stephanocircinae","Coronapsylla","jarvisi","(Rothschild)",1908,NA,"Lewis",681,"Lewis681",NA,NA,NA,NA,NA,NA,NA,"Coronapsylla jarvisi (Rothschild, 1908)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"jarvisi",NA,"species",NA,"(Rothschild, 1908)",NA,NA,"accepted",NA,NA,"Coronapsylla jarvisi"
"Pulicidae","Archaeopsyllinae","Ctenocephalides","rosmarus","(Rothschild)",1907,NA,"Lewis",685,"Lewis685",NA,NA,NA,NA,NA,NA,NA,"Ctenocephalides rosmarus (Rothschild, 1907)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"rosmarus",NA,"species",NA,"(Rothschild, 1907)",NA,NA,"accepted",NA,NA,"Ctenocephalides rosmarus"
"Rhopalopsyllidae","Parapsyllinae","Delostichus","coxalis","(Rothschild)",1909,NA,"Lewis",688,"Lewis688",NA,NA,NA,NA,NA,NA,NA,"Delostichus coxalis (Rothschild, 1909)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"coxalis",NA,"species",NA,"(Rothschild, 1909)",NA,NA,"accepted",NA,NA,"Delostichus coxalis"
"Rhopalopsyllidae","Parapsyllinae","Delostichus","xenurus","(Rothschild)",1914,NA,"Lewis",689,"Lewis689",NA,NA,NA,NA,NA,NA,NA,"Delostichus xenurus (Rothschild, 1914)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"xenurus",NA,"species",NA,"(Rothschild, 1914)",NA,NA,"accepted",NA,NA,"Delostichus xenurus"
"Ctenophthalmidae","Neopsyllinae","Delotelis","telegoni","(Rothschild)",1905,NA,"Lewis",690,"Lewis690",NA,NA,NA,NA,NA,NA,NA,"Delotelis telegoni (Rothschild, 1905)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"telegoni",NA,"species",NA,"(Rothschild, 1905)",NA,NA,"accepted",NA,NA,"Delotelis telegoni"
"Chimaeropsyllidae","Epirimiinae","Demeillionia","granti","(Rothschild)",1904,NA,"Lewis",691,"Lewis691",NA,NA,NA,NA,NA,NA,NA,"Demeillionia granti (Rothschild, 1904)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"granti",NA,"species",NA,"(Rothschild, 1904)",NA,NA,"accepted",NA,NA,"Demeillionia granti"
"Ctenophthalmidae","Dinopsyllinae","Dinopsyllus","ellobius","(Rothschild)",1905,NA,"Lewis",692,"Lewis692",NA,NA,NA,NA,NA,NA,NA,"Dinopsyllus ellobius (Rothschild, 1905)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"ellobius",NA,"species",NA,"(Rothschild, 1905)",NA,NA,"accepted",NA,NA,"Dinopsyllus ellobius"
"Ctenophthalmidae","Dinopsyllinae","Dinopsyllus","hirsutus","(Rothschild)",1908,NA,"Lewis",693,"Lewis693",NA,NA,NA,NA,NA,NA,NA,"Dinopsyllus hirsutus (Rothschild, 1908)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"hirsutus",NA,"species",NA,"(Rothschild, 1908)",NA,NA,"accepted",NA,NA,"Dinopsyllus hirsutus"
"Vermipsyllidae",NA,"Dorcadia","dorcadia","(Rothschild)",1912,NA,"Lewis",694,"Lewis694",NA,NA,NA,NA,NA,NA,NA,"Dorcadia dorcadia (Rothschild, 1912)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"dorcadia",NA,"species",NA,"(Rothschild, 1912)",NA,NA,"accepted",NA,NA,"Dorcadia dorcadia"
"Rhopalopsyllidae","Parapsyllinae","Ectinorus","claviger","(Rothschild)",1914,NA,"Lewis",695,"Lewis695",NA,NA,NA,NA,NA,NA,NA,"Ectinorus claviger (Rothschild, 1914)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"claviger",NA,"species",NA,"(Rothschild, 1914)",NA,NA,"accepted",NA,NA,"Ectinorus claviger"
"Rhopalopsyllidae","Parapsyllinae","Ectinorus","cocyti","(Rothschild)",1904,NA,"Lewis",696,"Lewis696",NA,NA,NA,NA,NA,NA,NA,"Ectinorus cocyti (Rothschild, 1904)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"cocyti",NA,"species",NA,"(Rothschild, 1904)",NA,NA,"accepted",NA,NA,"Ectinorus cocyti"
"Rhopalopsyllidae","Parapsyllinae","Ectinorus","sentus","(Rothschild)",1914,NA,"Lewis",697,"Lewis697",NA,NA,NA,NA,NA,NA,NA,"Ectinorus sentus (Rothschild, 1914)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"sentus",NA,"species",NA,"(Rothschild, 1914)",NA,NA,"accepted",NA,NA,"Ectinorus sentus"
"Chimaeropsyllidae","Epirimiinae","Epirimia","aganippes","(Rothschild)",1904,NA,"Lewis",698,"Lewis698",NA,NA,NA,NA,NA,NA,NA,"Epirimia aganippes (Rothschild, 1904)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"aganippes",NA,"species",NA,"(Rothschild, 1904)",NA,NA,"accepted",NA,NA,"Epirimia aganippes"
"Ctenophthalmidae","Neopsyllinae","Epitedia","faceta","(Rothschild)",1915,NA,"Lewis",699,"Lewis699",NA,NA,NA,NA,NA,NA,NA,"Epitedia faceta (Rothschild, 1915)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"faceta",NA,"species",NA,"(Rothschild, 1915)",NA,NA,"accepted",NA,NA,"Epitedia faceta"
"Pygiopsyllidae",NA,"Geohollandia","solida","(Rothschild)",1916,NA,"Lewis",701,"Lewis701",NA,NA,NA,NA,NA,NA,NA,"Geohollandia solida (Rothschild, 1916)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"solida",NA,"species",NA,"(Rothschild, 1916)",NA,NA,"accepted",NA,NA,"Geohollandia solida"
"Ischnopsyllidae","Ischnopsyllinae","Hormopsylla","fosteri","(Rothschild)",1903,NA,"Lewis",703,"Lewis703",NA,NA,NA,NA,NA,NA,NA,"Hormopsylla fosteri (Rothschild, 1903)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"fosteri",NA,"species",NA,"(Rothschild, 1903)",NA,NA,"accepted",NA,NA,"Hormopsylla fosteri"
"Ischnopsyllidae","Ischnopsyllinae","Lagaropsylla","incerta","(Rothschild)",1900,NA,"Lewis",705,"Lewis705",NA,NA,NA,NA,NA,NA,NA,"Lagaropsylla incerta (Rothschild, 1900)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"incerta",NA,"species",NA,"(Rothschild, 1900)",NA,NA,"accepted",NA,NA,"Lagaropsylla incerta"
"Stivaliidae",NA,"Lentistivalius","ferinus","(Rothschild)",1908,NA,"Lewis",706,"Lewis706",NA,NA,NA,NA,NA,NA,NA,"Lentistivalius ferinus (Rothschild, 1908)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"ferinus",NA,"species",NA,"(Rothschild, 1908)",NA,NA,"accepted",NA,NA,"Lentistivalius ferinus"
"Ceratophyllidae","Ceratophyllinae","Libyastus","infestus","(Rothschild)",1908,NA,"Lewis",708,"Lewis708",NA,NA,NA,NA,NA,NA,NA,"Libyastus infestus (Rothschild, 1908)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"infestus",NA,"species",NA,"(Rothschild, 1908)",NA,NA,"accepted",NA,NA,"Libyastus infestus"
"Ceratophyllidae","Ceratophyllinae","Libyastus","stratiotes","(Rothschild)",1905,NA,"Lewis",709,"Lewis709",NA,NA,NA,NA,NA,NA,NA,"Libyastus stratiotes (Rothschild, 1905)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"stratiotes",NA,"species",NA,"(Rothschild, 1905)",NA,NA,"accepted",NA,NA,"Libyastus stratiotes"
"Ctenophthalmidae","Listropsyllinae","Listropsylla","dorippae","(Rothschild)",1904,NA,"Lewis",710,"Lewis710",NA,NA,NA,NA,NA,NA,NA,"Listropsylla dorippae (Rothschild, 1904)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"dorippae",NA,"species",NA,"(Rothschild, 1904)",NA,NA,"accepted",NA,NA,"Listropsylla dorippae"
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","idonea","(Rothschild)",1919,NA,"Lewis",711,"Lewis711",NA,NA,NA,NA,NA,NA,NA,"Macrostylophora idonea (Rothschild, 1919)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"idonea",NA,"species",NA,"(Rothschild, 1919)",NA,NA,"accepted",NA,NA,"Macrostylophora idonea"
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","sodalis","(Rothschild)",1919,NA,"Lewis",712,"Lewis712",NA,NA,NA,NA,NA,NA,NA,"Macrostylophora sodalis (Rothschild, 1919)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"sodalis",NA,"species",NA,"(Rothschild, 1919)",NA,NA,"accepted",NA,NA,"Macrostylophora sodalis"
"Ceratophyllidae","Ceratophyllinae","Malaraeus","telchinus","(Rothschild)",1905,NA,"Lewis",713,"Lewis713",NA,NA,NA,NA,NA,NA,NA,"Malaraeus telchinus (Rothschild, 1905)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"telchinus",NA,"species",NA,"(Rothschild, 1905)",NA,NA,"accepted",NA,NA,"Malaraeus telchinus"
"Ceratophyllidae","Ceratophyllinae","Megabothris","lucifer","(Rothschild)",1905,NA,"Lewis",715,"Lewis715",NA,NA,NA,NA,NA,NA,NA,"Megabothris lucifer (Rothschild, 1905)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"lucifer",NA,"species",NA,"(Rothschild, 1905)",NA,NA,"accepted",NA,NA,"Megabothris lucifer"
"Ceratophyllidae","Ceratophyllinae","Megabothris","quirini","(Rothschild)",1905,NA,"Lewis",716,"Lewis716",NA,NA,NA,NA,NA,NA,NA,"Megabothris quirini (Rothschild, 1905)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"quirini",NA,"species",NA,"(Rothschild, 1905)",NA,NA,"accepted",NA,NA,"Megabothris quirini"
"Ceratophyllidae","Ceratophyllinae","Megabothris","turbidus","(Rothschild)",1909,NA,"Lewis",717,"Lewis717",NA,NA,NA,NA,NA,NA,NA,"Megabothris turbidus (Rothschild, 1909)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"turbidus",NA,"species",NA,"(Rothschild, 1909)",NA,NA,"accepted",NA,NA,"Megabothris turbidus"
"Ceratophyllidae","Ceratophyllinae","Megabothris","walkeri","(Rothschild)",1902,NA,"Lewis",718,"Lewis718",NA,NA,NA,NA,NA,NA,NA,"Megabothris walkeri (Rothschild, 1902)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"walkeri",NA,"species",NA,"(Rothschild, 1902)",NA,NA,"accepted",NA,NA,"Megabothris walkeri"
"Stivaliidae",NA,"Metastivalius","mordax","(Rothschild)",1908,NA,"Lewis",719,"Lewis719",NA,NA,NA,NA,NA,NA,NA,"Metastivalius mordax (Rothschild, 1908)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"mordax",NA,"species",NA,"(Rothschild, 1908)",NA,NA,"accepted",NA,NA,"Metastivalius mordax"
"Ctenophthalmidae","Rhadinopsyllinae","Nearctopsylla","brooksi","(Rothschild)",1904,NA,"Lewis",720,"Lewis720",NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla brooksi (Rothschild, 1904)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"brooksi",NA,"species",NA,"(Rothschild, 1904)",NA,NA,"accepted",NA,NA,"Nearctopsylla brooksi"
"Ctenophthalmidae","Rhadinopsyllinae","Nearctopsylla","hyrtaci","(Rothschild)",1904,NA,"Lewis",722,"Lewis722",NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla hyrtaci (Rothschild, 1904)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"hyrtaci",NA,"species",NA,"(Rothschild, 1904)",NA,NA,"accepted",NA,NA,"Nearctopsylla hyrtaci"
"Ctenophthalmidae","Ctenophthalminae","Neotyphloceras","rosenbergi","(Rothschild)",1922,NA,"Lewis",723,"Lewis723",NA,NA,NA,NA,NA,NA,NA,"Neotyphloceras rosenbergi (Rothschild, 1922)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"rosenbergi",NA,"species",NA,"(Rothschild, 1922)",NA,NA,"accepted",NA,NA,"Neotyphloceras rosenbergi"
"Ceratophyllidae","Ceratophyllinae","Nosopsyllus","alladinis","(Rothschild)",1904,NA,"Lewis",724,"Lewis724",NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus alladinis (Rothschild, 1904)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"alladinis",NA,"species",NA,"(Rothschild, 1904)",NA,NA,"accepted",NA,NA,"Nosopsyllus alladinis"
"Ceratophyllidae","Ceratophyllinae","Opisodasys","enoplus","(Rothschild)",1909,NA,"Lewis",727,"Lewis727",NA,NA,NA,NA,NA,NA,NA,"Opisodasys enoplus (Rothschild, 1909)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"enoplus",NA,"species",NA,"(Rothschild, 1909)",NA,NA,"accepted",NA,NA,"Opisodasys enoplus"
"Ceratophyllidae","Ceratophyllinae","Orchopeas","agilis","(Rothschild)",1905,NA,"Lewis",728,"Lewis728",NA,NA,NA,NA,NA,NA,NA,"Orchopeas agilis (Rothschild, 1905)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"agilis",NA,"species",NA,"(Rothschild, 1905)",NA,NA,"accepted",NA,NA,"Orchopeas agilis"
"Ceratophyllidae","Ceratophyllinae","Orchopeas","nepos","(Rothschild)",1905,NA,"Lewis",729,"Lewis729",NA,NA,NA,NA,NA,NA,NA,"Orchopeas nepos (Rothschild, 1905)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"nepos",NA,"species",NA,"(Rothschild, 1905)",NA,NA,"accepted",NA,NA,"Orchopeas nepos"
"Leptopsyllidae","Amphipsyllinae","Paradoxopsyllus","repandus","(Rothschild)",1913,NA,"Lewis",730,"Lewis730",NA,NA,NA,NA,NA,NA,NA,"Paradoxopsyllus repandus (Rothschild, 1913)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"repandus",NA,"species",NA,"(Rothschild, 1913)",NA,NA,"accepted",NA,NA,"Paradoxopsyllus repandus"
"Leptopsyllidae","Amphipsyllinae","Paradoxopsyllus","subcaecatus","(Rothschild)",1912,NA,"Lewis",731,"Lewis731",NA,NA,NA,NA,NA,NA,NA,"Paradoxopsyllus subcaecatus (Rothschild, 1912)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"subcaecatus",NA,"species",NA,"(Rothschild, 1912)",NA,NA,"accepted",NA,NA,"Paradoxopsyllus subcaecatus"
"Leptopsyllidae","Amphipsyllinae","Paradoxopsyllus","teretifrons","(Rothschild)",1913,NA,"Lewis",732,"Lewis732",NA,NA,NA,NA,NA,NA,NA,"Paradoxopsyllus teretifrons (Rothschild, 1913)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"teretifrons",NA,"species",NA,"(Rothschild, 1913)",NA,NA,"accepted",NA,NA,"Paradoxopsyllus teretifrons"
"Stivaliidae",NA,"Parastivalius","novaeguineae","(Rothschild)",1904,NA,"Lewis",733,"Lewis733",NA,NA,NA,NA,NA,NA,NA,"Parastivalius novaeguineae (Rothschild, 1904)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"novaeguineae",NA,"species",NA,"(Rothschild, 1904)",NA,NA,"accepted",NA,NA,"Parastivalius novaeguineae"
