"family","subfamily","genus","species","author","namePublishedInYear","synonym.s.","TPTdataset","TPTID","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","higherClassification","kingdom","phylum","class","order","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","canonicalName"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","sparsilis sparsilis","(Jordan & Rothschild)",1922,"Ceratophyllus tenuihamus Liu, Wu & Wu, 1966","Lewis",3065,"Lewis3065",NA,"Lewis101",NA,NA,NA,NA,NA,"Ceratophyllus tenuihamus Liu, Wu & Wu, 1966","Callopsylla sparsilis sparsilis (Jordan & Rothschild, 1922)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"tenuihamus",NA,"species",NA,"Liu, Wu & Wu, 1966",NA,NA,"synonym",NA,NA,"Ceratophyllus tenuihamus"
"Leptopsyllidae","Amphipsyllinae","Ceratophyllus","armatus armatus","(Wagner)",1901,"Ceratophyllus terribilis Rothschild, 1903","Lewis",3066,"Lewis3066",NA,"Lewis102",NA,NA,NA,NA,NA,"Ceratophyllus terribilis Rothschild, 1903","Ctenophyllus armatus armatus (Wagner, 1901)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"terribilis",NA,"species",NA,"Rothschild, 1903",NA,NA,"synonym",NA,NA,"Ceratophyllus terribilis"
"Ceratophyllidae","Ceratophyllinae","Citellophilus","caspia tiflovi","Wagner",1936,"Citellophilus alticola Jordan, 1944; Ceratophyllus tiflovi elbursi Argyropulo & Dubinin, 1948","Lewis",3067,"Lewis3067",NA,"Lewis122",NA,NA,NA,NA,NA,"Citellophilus alticola Jordan, 1944","Callopsylla caspia tiflovi Wagner, 1936",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"alticola",NA,"species",NA,"Jordan, 1944",NA,NA,"synonym",NA,NA,"Citellophilus alticola"
"Ctenophthalmidae","Ctenophthalminae","Ctenophthalmus","nobilis nobilis","(Rothschild)",1898,"Ctenophthalmus agyrtes celticus Jordan & Rothschild, 1922","Lewis",3071,"Lewis3071",NA,"Lewis136",NA,NA,NA,NA,NA,"Ctenophthalmus agyrtes celticus Jordan & Rothschild, 1922","Ctenophthalmus nobilis nobilis (Rothschild, 1898)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"agyrtes","celticus","subspecies",NA,"Jordan & Rothschild, 1922",NA,NA,"synonym",NA,NA,"Ctenophthalmus agyrtes celticus"
"Ctenophthalmidae","Ctenophthalminae","Ctenophthalmus","agyrtes sardiniensis","Ioff",1928,"Ctenophthalmus agyrtes corsus Peus, 1963","Lewis",3072,"Lewis3072",NA,"Lewis137",NA,NA,NA,NA,NA,"Ctenophthalmus agyrtes corsus Peus, 1963","Ctenophthalmus agyrtes sardiniensis Ioff, 1928",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"agyrtes","corsus","subspecies",NA,"Peus, 1963",NA,NA,"synonym",NA,NA,"Ctenophthalmus agyrtes corsus"
"Ctenophthalmidae","Ctenophthalminae","Ctenophthalmus","calceatus calceatus","Waterston",1912,"Ctenophthalmus calceatus septentrionalis DeMeillon, 1940","Lewis",3080,"Lewis3080",NA,"Lewis146",NA,NA,NA,NA,NA,"Ctenophthalmus calceatus septentrionalis DeMeillon, 1940","Ctenophthalmus calceatus calceatus Waterston, 1912",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"calceatus","septentrionalis","subspecies",NA,"1940",NA,NA,"synonym",NA,NA,"Ctenophthalmus calceatus septentrionalis"
"Ctenophthalmidae","Ctenophthalminae","Ctenophthalmus","congeneroides congeneroides","Wagner",1930,"Ctenophthalmus congener honshuensis Smit, 1955","Lewis",3084,"Lewis3084",NA,"Lewis150",NA,NA,NA,NA,NA,"Ctenophthalmus congener honshuensis Smit, 1955","Ctenophthalmus congeneroides congeneroides Wagner, 1930",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"congener","honshuensis","subspecies",NA,"Smit, 1955",NA,NA,"synonym",NA,NA,"Ctenophthalmus congener honshuensis"
"Ctenophthalmidae","Ctenophthalminae","Ctenophthalmus","pisticus pisticus","Jordan & Rothschild",1921,"Ctenophthalmus dahuricus Ioff, 1928","Lewis",3085,"Lewis3085",NA,"Lewis152",NA,NA,NA,NA,NA,"Ctenophthalmus dahuricus Ioff, 1928","Ctenophthalmus pisticus pisticus Jordan & Rothschild, 1921",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"dahuricus",NA,"species",NA,"Ioff, 1928",NA,NA,"synonym",NA,NA,"Ctenophthalmus dahuricus"
"Ctenophthalmidae","Ctenophthalminae","Ctenophthalmus","golovi alpestris","Argyropulo",1935,"Ctenophthalmus elegans Argyropulo, 1938","Lewis",3086,"Lewis3086",NA,"Lewis153",NA,NA,NA,NA,NA,"Ctenophthalmus elegans Argyropulo, 1938","Ctenophthalmus golovi alpestris Argyropulo, 1935",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"elegans",NA,"species",NA,"Argyropulo, 1938",NA,NA,"synonym",NA,NA,"Ctenophthalmus elegans"
"Ctenophthalmidae","Ctenophthalminae","Ctenophthalmus","golovi golovi","Ioff & Tiflov",1930,"Ctenophthalmus saratovi Ioff & Tiflov, 1938","Lewis",3091,"Lewis3091",NA,"Lewis162",NA,NA,NA,NA,NA,"Ctenophthalmus saratovi Ioff & Tiflov, 1938","Ctenophthalmus golovi golovi Ioff & Tiflov, 1930",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"saratovi",NA,"species",NA,"Ioff & Tiflov, 1938",NA,NA,"synonym",NA,NA,"Ctenophthalmus saratovi"
"Ctenophthalmidae","Ctenophthalminae","Ctenophthalmus","orphilus orphilus","Jordan & Rothschild",1923,"Ctenophthalmus sklainus Wagner, 1933","Lewis",3092,"Lewis3092",NA,"Lewis164",NA,NA,NA,NA,NA,"Ctenophthalmus sklainus Wagner, 1933","Ctenophthalmus orphilus orphilus Jordan & Rothschild, 1923",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"sklainus",NA,"species",NA,"Wagner, 1933",NA,NA,"synonym",NA,NA,"Ctenophthalmus sklainus"
"Ctenophthalmidae","Ctenophthalminae","Ctenopththalmus","secundus geminus","Peus",1977,"Ctenopththalmus congener geminus Peus, 1959","Lewis",3097,"Lewis3097",NA,"Lewis170",NA,NA,NA,NA,NA,"Ctenopththalmus congener geminus Peus, 1959","Ctenophthalmus secundus geminus Peus, 1977",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"congener","geminus","subspecies",NA,"Peus, 1959",NA,NA,"synonym",NA,NA,"Ctenopththalmus congener geminus"
"Ctenophthalmidae","Ctenophthalminae","Ctenopththalmus","secundus italoscopus","Peus",1977,"Ctenopththalmus congener italoscopus Peus, 1958","Lewis",3098,"Lewis3098",NA,"Lewis171",NA,NA,NA,NA,NA,"Ctenopththalmus congener italoscopus Peus, 1958","Ctenophthalmus secundus italoscopus Peus, 1977",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"congener","italoscopus","subspecies",NA,"Peus, 1958",NA,NA,"synonym",NA,NA,"Ctenopththalmus congener italoscopus"
"Ctenophthalmidae","Ctenophthalminae","Ctenopththalmus","secundus levadianus","Peus",1977,"Ctenopththalmus congener levadianus Peus, 1958","Lewis",3099,"Lewis3099",NA,"Lewis172",NA,NA,NA,NA,NA,"Ctenopththalmus congener levadianus Peus, 1958","Ctenophthalmus secundus levadianus Peus, 1977",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"congener","levadianus","subspecies",NA,"Peus, 1958",NA,NA,"synonym",NA,NA,"Ctenopththalmus congener levadianus"
"Ctenophthalmidae","Ctenophthalminae","Ctenopththalmus","secundus troilus","Peus",1977,"Ctenopththalmus congener troilus Peus, 1954","Lewis",3100,"Lewis3100",NA,"Lewis173",NA,NA,NA,NA,NA,"Ctenopththalmus congener troilus Peus, 1954","Ctenophthalmus secundus troilus Peus, 1977",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"congener","troilus","subspecies",NA,"Peus, 1954",NA,NA,"synonym",NA,NA,"Ctenopththalmus congener troilus"
"Ctenophthalmidae","Ctenophthalminae","Ctenopththalmus","congener nadimi","Farhang-Azad",1969,"Ctenopththalmus secundus nadimi Peus, 1977","Lewis",3101,"Lewis3101",NA,"Lewis174",NA,NA,NA,NA,NA,"Ctenopththalmus secundus nadimi Peus, 1977","Ctenophthalmus congener nadimi Farhang-Azad, 1969",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"secundus","nadimi","subspecies",NA,"Peus, 1977",NA,NA,"synonym",NA,NA,"Ctenopththalmus secundus nadimi"
"Ctenophthalmidae","Doratopsyllinae","Doratopsylla","curvata obtusata","(Wagner)",1929,"Doratopsylla jellisoni Hubbard, 1940","Lewis",3104,"Lewis3104",NA,"Lewis182",NA,NA,NA,NA,NA,"Doratopsylla jellisoni Hubbard, 1940","Corrodopsylla curvata obtusata (Wagner, 1929)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"jellisoni",NA,"species",NA,"Hubbard, 1940",NA,NA,"synonym",NA,NA,"Doratopsylla jellisoni"
"Ctenophthalmidae","Ctenophthalminae","Euctenophthalmus","assimilis assimilis","(Taschenberg)",1880,"Euctenophthalmus campestris Peus, 1949","Lewis",3105,"Lewis3105",NA,"Lewis191",NA,NA,NA,NA,NA,"Euctenophthalmus campestris Peus, 1949","Ctenophthalmus assimilis assimilis (Taschenberg, 1880)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"campestris",NA,"species",NA,"Peus, 1949",NA,NA,"synonym",NA,NA,"Euctenophthalmus campestris"
"Ctenophthalmidae","Ctenophthalminae","Euctenophthalmus","congeneroides truncus","Ioff & Scalon",1950,"Euctenophthalmus congener hasegawai Ono, 1955; Ctenophthalmus congener hokkaidensis Smit, 1955","Lewis",3106,"Lewis3106",NA,"Lewis192",NA,NA,NA,NA,NA,"Euctenophthalmus congener hasegawai Ono, 1955","Ctenophthalmus congeneroides truncus Ioff & Scalon, 1950",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"congener","hasegawai","subspecies",NA,"Ono, 1955",NA,NA,"synonym",NA,NA,"Euctenophthalmus congener hasegawai"
"Leptopsyllidae","Amphipsyllinae","Frontopsylla","frontalis baikal","Ioff",1946,"Frontopsylla frontalis utia Ji, 1979","Lewis",3107,"Lewis3107",NA,"Lewis198",NA,NA,NA,NA,NA,"Frontopsylla frontalis utia Ji, 1979","Frontopsylla frontalis baikal Ioff, 1946",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"frontalis","utia","subspecies",NA,"Ji, 1979",NA,NA,"synonym",NA,NA,"Frontopsylla frontalis utia"
"Leptopsyllidae","Amphipsyllinae","Frontopsylla","wagneri wagneri","Ioff",1928,"Frontopsylla mongolica Cyprich, Kiefe & Cendsuren, 1977","Lewis",3108,"Lewis3108",NA,"Lewis202",NA,NA,NA,NA,NA,"Frontopsylla mongolica Cyprich, Kiefe & Cendsuren, 1977","Frontopsylla wagneri wagneri Ioff, 1928",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"mongolica",NA,"species",NA,"Cyprich, Kiefe & Cendsuren, 1977",NA,NA,"synonym",NA,NA,"Frontopsylla mongolica"
"Pygiopsyllidae",NA,"Glauertia","scintilla scintilla","(M. Rothschild)",1936,"Glauertia scintilla M. Rothschild, 1936; Glauertidos M. Rothschild, 1937 (nomen novum for Glauertia = Acanthopsylla Jordan & Rothschild, 1922)","Lewis",3110,"Lewis3110",NA,"Lewis208",NA,NA,NA,NA,NA,"Glauertia scintilla M. Rothschild, 1936","Acanthopsylla scintilla scintilla (M. Rothschild, 1936)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"scintilla",NA,"species",NA,"M. Rothschild, 1936",NA,NA,"synonym",NA,NA,"Glauertia scintilla"
"Pulicidae","Spilopsyllinae","Hoplopsyllus","glacialis profugus","(Jordan)",1925,"Hoplopsyllus glacialis asiaticus Wang & Liao, 1961","Lewis",3111,"Lewis3111",NA,"Lewis213",NA,NA,NA,NA,NA,"Hoplopsyllus glacialis asiaticus Wang & Liao, 1961","Euhoplopsyllus glacialis profugus (Jordan, 1925)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"glacialis","asiaticus","subspecies",NA,"Wang & Liao, 1961",NA,NA,"synonym",NA,NA,"Hoplopsyllus glacialis asiaticus"
"Ceratophyllidae","Ceratophyllinae","Malaraeus","penicilliger kratochvili","(Rosicky)",1955,"Malaraeus penicilliger bohemicus Rosicky, 1957; Ceratophyllus penicilliger nivalis Yurkina, 1961","Lewis",3114,"Lewis3114",NA,"Lewis234",NA,NA,NA,NA,NA,"Malaraeus penicilliger bohemicus Rosicky, 1957","Amalaraeus penicilliger kratochvili (Rosicky, 1955)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"penicilliger","bohemicus","subspecies",NA,"Rosicky, 1957",NA,NA,"synonym",NA,NA,"Malaraeus penicilliger bohemicus"
"Ceratophyllidae","Ceratophyllinae","Monopsyllus","sciurorum sciurorum","(Schrank)",1803,"Monopsyllus sciurorum bolivari Gil Collado, 1948; Ceratophyllus sciurorum var. dryas Wagner, 1898; Ceratophyllus palumbi Dale, 1878; Ceratophyllus sciuri Kolenati, 1856","Lewis",3116,"Lewis3116",NA,"Lewis256",NA,NA,NA,NA,NA,"Monopsyllus sciurorum bolivari Gil Collado, 1948","Monopsyllus sciurorum sciurorum (Schrank, 1803)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"sciurorum","bolivari","subspecies",NA,"Gil Collado, 1948",NA,NA,"synonym",NA,NA,"Monopsyllus sciurorum bolivari"
"Ceratophyllidae","Ceratophyllinae","Monopsyllus","sciurorum asiaticus","Ioff",1936,"Monopsyllus sciurorum cophinus Jordan, 1944; Ceratophyllus sciurorum affinis Yurkina, 1961","Lewis",3117,"Lewis3117",NA,"Lewis257",NA,NA,NA,NA,NA,"Monopsyllus sciurorum cophinus Jordan, 1944","Monopsyllus sciurorum asiaticus Ioff, 1936",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"sciurorum","cophinus","subspecies",NA,"Jordan, 1944",NA,NA,"synonym",NA,NA,"Monopsyllus sciurorum cophinus"
"Ischnopsyllidae","Ischnopsyllinae","Myodopsylla","wolffsohni wolffsohni","(Rothschild)",1903,"Myodopsylla notialis Jordan, 1937","Lewis",3118,"Lewis3118",NA,"Lewis259",NA,NA,NA,NA,NA,"Myodopsylla notialis Jordan, 1937","Myodopsylla wolffsohni wolffsohni (Rothschild, 1903)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"notialis",NA,"species",NA,"Jordan, 1937",NA,NA,"synonym",NA,NA,"Myodopsylla notialis"
"Ctenophthalmidae","Rhadinopsyllinae","Nearctopsylla","genalis genalis","(Baker)",1904,"Nearctopsylla hygini laurentia Jordan & Rothschild, 1923","Lewis",3119,"Lewis3119",NA,"Lewis264",NA,NA,NA,NA,NA,"Nearctopsylla hygini laurentia Jordan & Rothschild, 1923","Nearctopsylla genalis genalis (Baker, 1904)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"hygini","laurentia","subspecies",NA,"Jordan & Rothschild, 1923",NA,NA,"synonym",NA,NA,"Nearctopsylla hygini laurentia"
"Ctenophthalmidae","Neopsyllinae","Neopsylla","specialis sichuanxizangensis","Wu & Wang",1982,"Neopsylla specialis chunizangensis Wu & Chen, 1982","Lewis",3122,"Lewis3122",NA,"Lewis270",NA,NA,NA,NA,NA,"Neopsylla specialis chunizangensis Wu & Chen, 1982","Neopsylla specialis sichuanxizangensis Wu & Wang, 1982",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"specialis","chunizangensis","subspecies",NA,"Wu & Chen, 1982",NA,NA,"synonym",NA,NA,"Neopsylla specialis chunizangensis"
"Ctenophthalmidae","Neopsyllinae","Neopsylla","specialis specialis","Jordan",1932,"Neopsylla specialis kweiyangensis Li, 1964","Lewis",3123,"Lewis3123",NA,"Lewis271",NA,NA,NA,NA,NA,"Neopsylla specialis kweiyangensis Li, 1964","Neopsylla specialis specialis Jordan, 1932",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"specialis","kweiyangensis","subspecies",NA,"Li, 1964",NA,NA,"synonym",NA,NA,"Neopsylla specialis kweiyangensis"
"Ceratophyllidae","Ceratophyllinae","Oropsylla","alaskensis alaskensis","Baker",1904,"Oropsylla silantiewi asiatica Wagner, 1930; Oropsylla elana Jordan, 1929; Oropsylla stejnegeri Jordan, 1937","Lewis",3128,"Lewis3128",NA,"Lewis291",NA,NA,NA,NA,NA,"Oropsylla silantiewi asiatica Wagner, 1930","Oropsylla alaskensis alaskensis Baker, 1904",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"silantiewi","asiatica","subspecies",NA,"Wagner, 1930",NA,NA,"synonym",NA,NA,"Oropsylla silantiewi asiatica"
"Rhopalopsyllidae","Parapsyllinae","Parapsyllus","magellanicus magellanicus","Jordan",1938,"Parapsyllus magellanicus heardi DeMeillon, 1952; Parapsyllus huincae Del Ponte & Riesel, 1939","Lewis",3131,"Lewis3131",NA,"Lewis309",NA,NA,NA,NA,NA,"Parapsyllus magellanicus heardi DeMeillon, 1952","Parapsyllus magellanicus magellanicus Jordan, 1938",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"magellanicus","heardi","subspecies",NA,"1952",NA,NA,"synonym",NA,NA,"Parapsyllus magellanicus heardi"
"Leptopsyllidae","Leptopsyllinae","Peromyscopsylla","hamifer hamifer","(Rothschild)",1906,"Peromyscopsylla hamifer markworth Hubbard, 1949","Lewis",3133,"Lewis3133",NA,"Lewis312",NA,NA,NA,NA,NA,"Peromyscopsylla hamifer markworth Hubbard, 1949","Peromyscopsylla hamifer hamifer (Rothschild, 1906)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"hamifer","markworth","subspecies",NA,"Hubbard, 1949",NA,NA,"synonym",NA,NA,"Peromyscopsylla hamifer markworth"
"Pulicidae","Archaeopsyllinae","Pulex","felis felis","(Bouché)",1835,"Pulex cati Mégnin, 1880; Pulex concoloris Weyenbergh 1881; Ctenocephalus enneodus Kolenati, 1859; Ctenocephalus serraticeps var. murina Tiraboschi, 1904; Ctenocephalus musculi Sugimoto, 1933; Pulex nasuae Weyenbergh, 1881; Pulex obscurus Weyenbergh, 1881; Pulex rufus Gravenhorst, 1828; Pulex serraticeps Gervais, 1844","Lewis",3137,"Lewis3137",NA,"Lewis333",NA,NA,NA,NA,NA,"Pulex cati Mégnin, 1880","Ctenocephalides felis felis (Bouché), 1835",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"cati",NA,"species",NA,"Mégnin, 1880",NA,NA,"synonym",NA,NA,"Pulex cati"
"Pygiopsyllidae",NA,"Pulex","kerguelensis kerguelensis","(Taschenberg)",1880,"Pulex kerguelensis Taschenberg, 1880","Lewis",3138,"Lewis3138",NA,"Lewis343",NA,NA,NA,NA,NA,"Pulex kerguelensis Taschenberg, 1880","Notiopsylla kerguelensis kerguelensis (Taschenberg, 1880)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"kerguelensis",NA,"species",NA,"Taschenberg, 1880",NA,NA,"synonym",NA,NA,"Pulex kerguelensis"
"Pulicidae","Xenopsyllinae","Pulex","riggenbachi riggenbachi","(Rothschild)",1904,"Pulex ruptoris Weiss, 1917","Lewis",3140,"Lewis3140",NA,"Lewis348",NA,NA,NA,NA,NA,"Pulex ruptoris Weiss, 1917","Pariodontis riggenbachi riggenbachi (Rothschild, 1904)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"ruptoris",NA,"species",NA,"Weiss, 1917",NA,NA,"synonym",NA,NA,"Pulex ruptoris"
"Hystrichopsyllidae","Hystrichopsyllinae","Pulex","talpae talpae","(Curtis)",1826,"Pulex terrestris Macquart, 1831; Hystrichopsylla narbeli Galli-Valerio, 1900; Pulex obtusiceps Ritsema, 1968","Lewis",3141,"Lewis3141",NA,"Lewis352",NA,NA,NA,NA,NA,"Pulex terrestris Macquart, 1831","Hystrichopsylla talpae talpae (Curtis, 1826)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"terrestris",NA,"species",NA,"Macquart, 1831",NA,NA,"synonym",NA,NA,"Pulex terrestris"
"Rhopalopsyllidae","Rhopalopsyllinae","Rhopalopsyllus","bohlsi bohlsi","(Wahlgren)",1901,"Rhopalopsyllus bernhardi Jordan & Rothschild, 1908","Lewis",3143,"Lewis3143",NA,"Lewis370",NA,NA,NA,NA,NA,"Rhopalopsyllus bernhardi Jordan & Rothschild, 1908","Polygenis bohlsi bohlsi (Wahlgren, 1901)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"bernhardi",NA,"species",NA,"Jordan & Rothschild, 1908",NA,NA,"synonym",NA,NA,"Rhopalopsyllus bernhardi"
"Rhopalopsyllidae","Rhopalopsyllinae","Rhopalopsyllus","occidentalis occidentalis","(Cunha)",1914,"Rhopalopsyllus plaumanni Wagner, 1936","Lewis",3144,"Lewis3144",NA,"Lewis372",NA,NA,NA,NA,NA,"Rhopalopsyllus plaumanni Wagner, 1936","Polygenis occidentalis occidentalis (Cunha, 1914)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"plaumanni",NA,"species",NA,"Wagner, 1936",NA,NA,"synonym",NA,NA,"Rhopalopsyllus plaumanni"
"Ctenophthalmidae","Doratopsyllinae","Stenopsylla","intermedia intermedia","(Jordan)",1926,"Stenopsylla cruzi Cunha, 1914; Sternopsylla intermedia oxyura Jordan, 1926","Lewis",3145,"Lewis3145",NA,"Lewis386",NA,NA,NA,NA,NA,"Stenopsylla cruzi Cunha, 1914","Adoratopsylla intermedia intermedia (Jordan, 1926)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"cruzi",NA,"species",NA,"Cunha, 1914",NA,NA,"synonym",NA,NA,"Stenopsylla cruzi"
"Ctenophthalmidae","Doratopsyllinae","Sternopsylla","antiquorum antiquorum","(Rothschild)",1904,"Sternopsylla cunhai Pinto, 1925","Lewis",3146,"Lewis3146",NA,"Lewis387",NA,NA,NA,NA,NA,"Sternopsylla cunhai Pinto, 1925","Adoratopsylla antiquorum antiquorum (Rothschild, 1904)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"cunhai",NA,"species",NA,"Pinto, 1925",NA,NA,"synonym",NA,NA,"Sternopsylla cunhai"
"Stivaliidae",NA,"Stivalius","cognatus spiramus","Jordan",1926,"Stivalius spiramus","Lewis",3147,"Lewis3147",NA,"Lewis390",NA,NA,NA,NA,NA,"Stivalius spiramus","Stivalius cognatus spiramus Jordan, 1926",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"spiramus",NA,"species",NA,"",NA,NA,"synonym",NA,NA,"Stivalius spiramus"
"Pulicidae","Archaeopsyllinae","Trichopsylla","erinacei erinacei","(Bouché)",1835,"Trichopsylla cuspidata Kolenati, 1863; Pulex gliris Dale, 1878; Pulex metallescens Kolenati, 1856","Lewis",3148,"Lewis3148",NA,"Lewis402",NA,NA,NA,NA,NA,"Trichopsylla cuspidata Kolenati, 1863","Archaeopsylla erinacei erinacei (Bouché), 1835",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"cuspidata",NA,"species",NA,"Kolenati, 1863",NA,NA,"synonym",NA,NA,"Trichopsylla cuspidata"
"Ceratophyllidae","Ceratophyllinae","Trichopsylla","penicilliger penicilliger","(Grube)",1951,"Trichopsylla penicilliger Kolenati, 1863","Lewis",3149,"Lewis3149",NA,"Lewis405",NA,NA,NA,NA,NA,"Trichopsylla penicilliger Kolenati, 1863","Amalaraeus penicilliger penicilliger (Grube, 1951)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"penicilliger",NA,"species",NA,"Kolenati, 1863",NA,NA,"synonym",NA,NA,"Trichopsylla penicilliger"
"Ceratophyllidae","Ceratophyllinae","Malaraeus","arvicolae","(Ioff)",1948,"Amalaraeus arvicolae furkotensis Rosicky, 1955; Malaraeus penicilliger dioplesius Peus, 1958; Malaraeus arvicolae smitianus Rosicky, 1959","Lewis",3165,"Lewis3165",NA,"Lewis1",NA,NA,NA,NA,NA,"Malaraeus penicilliger dioplesius Peus, 1958","Amalaraeus arvicolae (Ioff, 1948)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"penicilliger","dioplesius","subspecies",NA,"Peus, 1958",NA,NA,"synonym",NA,NA,"Malaraeus penicilliger dioplesius"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","wagneri","(Baker)",1904,"Ceratohyllus peromysci Stewart, 1928; Ceratophyllus wagneri ophidius Jordan, 1929; Ceratophyllus wagneri systaltus Jordan, 1929; Monopsyllus wagneri kylei Hubbard, 1949","Lewis",3166,"Lewis3166",NA,"Lewis2",NA,NA,NA,NA,NA,"Ceratophyllus wagneri ophidius Jordan, 1929","Aetheca wagneri (Baker, 1904)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"wagneri","ophidius","subspecies",NA,"Jordan, 1929",NA,NA,"synonym",NA,NA,"Ceratophyllus wagneri ophidius"
"Pygiopsyllidae",NA,"Gluertidos","enderleini","(Wagner)",1933,"Gluertidos divergens Smt, 1953; Gluertidos aiyurensis Holland, 1969; Gluertidos monticola Holland, 1969","Lewis",3167,"Lewis3167",NA,"Lewis5",NA,NA,NA,NA,NA,"Gluertidos aiyurensis Holland, 1969","Acanthopsylla enderleini (Wagner, 1933)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"aiyurensis",NA,"species",NA,"Holland, 1969",NA,NA,"synonym",NA,NA,"Gluertidos aiyurensis"
