"TPTdataset","TPTID","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","canonicalName"
"NMNH",16,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Monopsyllus) argus Rothschild, 1908",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllus","Monopsyllus","argus",NA,"species",NA,"Rothschild, 1908",NA,NA,NA,NA,NA,"Ceratophyllus argus"
"NMNH",17,NA,NA,NA,NA,NA,NA,NA,NA,"Macrostylophora pilata (Jordan & Rothschild, 1922)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Macrostylophora",NA,"pilata",NA,"species",NA,"Jordan & Rothschild, 1922",NA,NA,NA,NA,NA,"Macrostylophora pilata"
"NMNH",18,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Monopsyllus) anisus Rothschild, 1907",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllus","Monopsyllus","anisus",NA,"species",NA,"Rothschild, 1907",NA,NA,NA,NA,NA,"Ceratophyllus anisus"
"NMNH",19,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Monopsyllus) indages Rothschild, 1908",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllus","Monopsyllus","indages",NA,"species",NA,"Rothschild, 1908",NA,NA,NA,NA,NA,"Ceratophyllus indages"
"NMNH",20,NA,NA,NA,NA,NA,NA,NA,NA,"Libyastus infestus (Rothschild, 1908)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Libyastus",NA,"infestus",NA,"species",NA,"Rothschild, 1908",NA,NA,NA,NA,NA,"Libyastus infestus"
"NMNH",21,NA,NA,NA,NA,NA,NA,NA,NA,"Libyastus wilsoni Hubbard, 1963",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Libyastus",NA,"wilsoni",NA,"species",NA,"Hubbard, 1963",NA,NA,NA,NA,NA,"Libyastus wilsoni"
"NMNH",22,NA,NA,NA,NA,NA,NA,NA,NA,"Malaraeus sinomus (Jordan, 1925)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Malaraeus",NA,"sinomus",NA,"species",NA,"Jordan, 1925",NA,NA,NA,NA,NA,"Malaraeus sinomus"
"NMNH",23,NA,NA,NA,NA,NA,NA,NA,NA,"Megabothris (Amegabothris) groenlandicus (Wahlgren, 1903)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Megabothris","Amegabothris","groenlandicus",NA,"species",NA,"Wahlgren, 1903",NA,NA,NA,NA,NA,"Megabothris groenlandicus"
"NMNH",24,NA,NA,NA,NA,NA,NA,NA,NA,"Megabothris (Amegabothris) lucifer (Rothschild, 1905)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Megabothris","Amegabothris","lucifer",NA,"species",NA,"Rothschild, 1905",NA,NA,NA,NA,NA,"Megabothris lucifer"
"NMNH",25,NA,NA,NA,NA,NA,NA,NA,NA,"Megabothris (Amegabothris) quirini (Rothschild, 1905)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Megabothris","Amegabothris","quirini",NA,"species",NA,"Rothschild, 1905",NA,NA,NA,NA,NA,"Megabothris quirini"
"NMNH",26,NA,NA,NA,NA,NA,NA,NA,NA,"Megabothris (Kueichenlipsylla) atrox (Jordan, 1925)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Megabothris","Kueichenlipsylla","atrox",NA,"species",NA,"Jordan, 1925",NA,NA,NA,NA,NA,"Megabothris atrox"
"NMNH",27,NA,NA,NA,NA,NA,NA,NA,NA,"Megabothris (Kueichenlipsylla) rhipisoides Kueichen & Dwenching, 1964",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Megabothris","Kueichenlipsylla","rhipisoides",NA,"species",NA,"Kueichen & Dwenching, 1964",NA,NA,NA,NA,NA,"Megabothris rhipisoides"
"NMNH",28,NA,NA,NA,NA,NA,NA,NA,NA,"Megabothris (Megabothris) acerbus (Jordan, 1925)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Megabothris","Megabothris","acerbus",NA,"species",NA,"Jordan, 1925",NA,NA,NA,NA,NA,"Megabothris acerbus"
"NMNH",29,NA,NA,NA,NA,NA,NA,NA,NA,"Megabothris (Megabothris) asio gregsoni (Holland, 1950)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Megabothris","Megabothris","asio","gregsoni","subspecies",NA,"Holland, 1950",NA,NA,NA,NA,NA,"Megabothris asio gregsoni"
"NMNH",30,NA,NA,NA,NA,NA,NA,NA,NA,"Myoxopsylla (Myoxopsylla) laverani laverani (Rothschild, 1911)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Myoxopsylla","Myoxopsylla","laverani","laverani","subspecies",NA,"Rothschild, 1911",NA,NA,NA,NA,NA,"Myoxopsylla laverani laverani"
"NMNH",31,NA,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus (Gerbillophilus) henleyi",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Nosopsyllus","Gerbillophilus","henleyi",NA,"species",NA,"",NA,NA,NA,NA,NA,"Nosopsyllus henleyi"
"NMNH",32,NA,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus (Gerbillophilus) oranus (Jordan, 1931)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Nosopsyllus","Gerbillophilus","oranus",NA,"species",NA,"Jordan, 1931",NA,NA,NA,NA,NA,"Nosopsyllus oranus"
"NMNH",33,NA,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus (Nosopsyllus) atlantis Jordan, 1937",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Nosopsyllus","Nosopsyllus","atlantis",NA,"species",NA,"Jordan, 1937",NA,NA,NA,NA,NA,"Nosopsyllus atlantis"
"NMNH",34,NA,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus (Nosopsyllus) barbarus (Jordan & Rothschild, 1912)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Nosopsyllus","Nosopsyllus","barbarus",NA,"species",NA,"Jordan & Rothschild, 1912",NA,NA,NA,NA,NA,"Nosopsyllus barbarus"
"NMNH",35,NA,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus (Nosopsyllus) durii Hubbard, 1956",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Nosopsyllus","Nosopsyllus","durii",NA,"species",NA,"Hubbard, 1956",NA,NA,NA,NA,NA,"Nosopsyllus durii"
"NMNH",36,NA,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus (Nosopsyllus) incisus (Jordan & Rothschild, 1913)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Nosopsyllus","Nosopsyllus","incisus",NA,"species",NA,"Jordan & Rothschild, 1913",NA,NA,NA,NA,NA,"Nosopsyllus incisus"
"NMNH",37,NA,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus (Nosopsyllus) londiniensis londiniensis (Rothschild, 1903)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Nosopsyllus","Nosopsyllus","londiniensis","londiniensis","subspecies",NA,"Rothschild, 1903",NA,NA,NA,NA,NA,"Nosopsyllus londiniensis londiniensis"
"NMNH",38,NA,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus (Nosopsyllus) mikulini (Kunitsky & Kynitskaya, 1961)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Nosopsyllus","Nosopsyllus","mikulini",NA,"species",NA,"Kunitsky & Kynitskaya, 1961",NA,NA,NA,NA,NA,"Nosopsyllus mikulini"
"NMNH",39,NA,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus (Nosopsyllus) mokrzeckyi (Wagner, 1916)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Nosopsyllus","Nosopsyllus","mokrzeckyi",NA,"species",NA,"Wagner, 1916",NA,NA,NA,NA,NA,"Nosopsyllus mokrzeckyi"
"NMNH",40,NA,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus (Nosopsyllus) philippovi rashtii Farhang-Azad, 1970",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Nosopsyllus","Nosopsyllus","philippovi","rashtii","subspecies",NA,"1970",NA,NA,NA,NA,NA,"Nosopsyllus philippovi rashtii"
"NMNH",41,NA,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus (Nosopsyllus) punjabensis (Jordan & Rothschild, 1921)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Nosopsyllus","Nosopsyllus","punjabensis",NA,"species",NA,"Jordan & Rothschild, 1921",NA,NA,NA,NA,NA,"Nosopsyllus punjabensis"
"NMNH",42,NA,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus (Nosopsyllus) simla (Jordan & Rothschild, 1921)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Nosopsyllus","Nosopsyllus","simla",NA,"species",NA,"Jordan & Rothschild, 1921",NA,NA,NA,NA,NA,"Nosopsyllus simla"
"NMNH",43,NA,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus (Nosopsyllus) wualis",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Nosopsyllus","Nosopsyllus","wualis",NA,"species",NA,"",NA,NA,NA,NA,NA,"Nosopsyllus wualis"
"NMNH",44,NA,NA,NA,NA,NA,NA,NA,NA,"Orchopeas howardi bolivari Barrera, 1955",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Orchopeas",NA,"howardi","bolivari","subspecies",NA,"Barrera, 1955",NA,NA,NA,NA,NA,"Orchopeas howardi bolivari"
"NMNH",45,NA,NA,NA,NA,NA,NA,NA,NA,"Paraceras javanicum (Ewing, 1924)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Paraceras",NA,"javanicum",NA,"species",NA,"Ewing, 1924",NA,NA,NA,NA,NA,"Paraceras javanicum"
"NMNH",46,NA,NA,NA,NA,NA,NA,NA,NA,"Paraceras melis melis (Walker, 1856)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Paraceras",NA,"melis","melis","subspecies",NA,"Walker, 1856",NA,NA,NA,NA,NA,"Paraceras melis melis"
"NMNH",47,NA,NA,NA,NA,NA,NA,NA,NA,"Paraceras sauteri (Rothschild, 1914)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Paraceras",NA,"sauteri",NA,"species",NA,"Rothschild, 1914",NA,NA,NA,NA,NA,"Paraceras sauteri"
"NMNH",48,NA,NA,NA,NA,NA,NA,NA,NA,"Pleochaetis mathesoni (Traub, 1950)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Pleochaetis",NA,"mathesoni",NA,"species",NA,"Traub, 1950",NA,NA,NA,NA,NA,"Pleochaetis mathesoni"
"NMNH",49,NA,NA,NA,NA,NA,NA,NA,NA,"Pleochaetis mundus (Jordan & Rothschild, 1922)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Pleochaetis",NA,"mundus",NA,"species",NA,"Jordan & Rothschild, 1922",NA,NA,NA,NA,NA,"Pleochaetis mundus"
"NMNH",50,NA,NA,NA,NA,NA,NA,NA,NA,"Pleochaetis paramundus Traub, 1950",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Pleochaetis",NA,"paramundus",NA,"species",NA,"Traub, 1950",NA,NA,NA,NA,NA,"Pleochaetis paramundus"
"NMNH",51,NA,NA,NA,NA,NA,NA,NA,NA,"Plusaetis apollinaris (Jordan & Rothschild, 1921)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Plusaetis",NA,"apollinaris",NA,"species",NA,"Jordan & Rothschild, 1921",NA,NA,NA,NA,NA,"Plusaetis apollinaris"
"NMNH",52,NA,NA,NA,NA,NA,NA,NA,NA,"Plusaetis aztecus (Barrera, 1954)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Plusaetis",NA,"aztecus",NA,"species",NA,"Barrera, 1954",NA,NA,NA,NA,NA,"Plusaetis aztecus"
"NMNH",53,NA,NA,NA,NA,NA,NA,NA,NA,"Plusaetis dolens dolens (Jordan & Rothschild, 1914)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Plusaetis",NA,"dolens","dolens","subspecies",NA,"Jordan & Rothschild, 1914",NA,NA,NA,NA,NA,"Plusaetis dolens dolens"
"NMNH",54,NA,NA,NA,NA,NA,NA,NA,NA,"Plusaetis dolens quitanus (Jordan, 1931)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Plusaetis",NA,"dolens","quitanus","subspecies",NA,"Jordan, 1931",NA,NA,NA,NA,NA,"Plusaetis dolens quitanus"
"NMNH",55,NA,NA,NA,NA,NA,NA,NA,NA,"Plusaetis dolens",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Plusaetis",NA,"dolens",NA,"species",NA,"",NA,NA,NA,NA,NA,"Plusaetis dolens"
"NMNH",56,NA,NA,NA,NA,NA,NA,NA,NA,"Macrostylophora (Macrostylophora) fimbriata (Jordan & Rothschild, 1921)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Macrostylophora","Macrostylophora","fimbriata",NA,"species",NA,"Jordan & Rothschild, 1921",NA,NA,NA,NA,NA,"Macrostylophora fimbriata"
"NMNH",57,NA,NA,NA,NA,NA,NA,NA,NA,"Macrostylophora hastata malayensis Traub, 1950",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Macrostylophora",NA,"hastata","malayensis","subspecies",NA,"Traub, 1950",NA,NA,NA,NA,NA,"Macrostylophora hastata malayensis"
"NMNH",58,NA,NA,NA,NA,NA,NA,NA,NA,"Megabothris (Megabothris) asio asio (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Megabothris","Megabothris","asio","asio","subspecies",NA,"Baker, 1904",NA,NA,NA,NA,NA,"Megabothris asio asio"
"NMNH",59,NA,NA,NA,NA,NA,NA,NA,NA,"Megabothris (Megabothris) calcarifer (Wagner, 1913)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Megabothris","Megabothris","calcarifer",NA,"species",NA,"Wagner, 1913",NA,NA,NA,NA,NA,"Megabothris calcarifer"
"NMNH",60,NA,NA,NA,NA,NA,NA,NA,NA,"Megabothris (Megabothris) walker (Rothschild, 1902)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Megabothris","Megabothris","walker",NA,"species",NA,"Rothschild, 1902",NA,NA,NA,NA,NA,"Megabothris walker"
"NMNH",62,NA,NA,NA,NA,NA,NA,NA,NA,"Mioctenopsylla arctica hadweni (Ewing, 1927)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Mioctenopsylla",NA,"arctica","hadweni","subspecies",NA,"Ewing, 1927",NA,NA,NA,NA,NA,"Mioctenopsylla arctica hadweni"
"NMNH",63,NA,NA,NA,NA,NA,NA,NA,NA,"Mioctenopsylla traubi traubi Holland & Jellison, 1952",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Mioctenopsylla",NA,"traubi","traubi","subspecies",NA,"Holland & Jellison, 1952",NA,NA,NA,NA,NA,"Mioctenopsylla traubi traubi"
"NMNH",65,NA,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus (Gerbillophilus) afghanus Peus, 1957",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Nosopsyllus","Gerbillophilus","afghanus",NA,"species",NA,"Peus, 1957",NA,NA,NA,NA,NA,"Nosopsyllus afghanus"
"NMNH",66,NA,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus (Gerbillophilus) iranus theodori Smit, 1960",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Nosopsyllus","Gerbillophilus","iranus","theodori","subspecies",NA,"Smit, 1960",NA,NA,NA,NA,NA,"Nosopsyllus iranus theodori"
"NMNH",68,NA,NA,NA,NA,NA,NA,NA,NA,"Rostropsylla daca (Jordan & Rothschild, 1911)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Rostropsylla",NA,"daca",NA,"species",NA,"Jordan & Rothschild, 1911",NA,NA,NA,NA,NA,"Rostropsylla daca"
"NMNH",69,NA,NA,NA,NA,NA,NA,NA,NA,"Tarsopsylla octodecimdentata octodecimdentata (Kolenati, 1863)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Tarsopsylla",NA,"octodecimdentata","octodecimdentata","subspecies",NA,"Kolenati, 1863",NA,NA,NA,NA,NA,"Tarsopsylla octodecimdentata octodecimdentata"
"NMNH",70,NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis aridis aridis Prince, 1944",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Thrassis",NA,"aridis","aridis","subspecies",NA,"Prince, 1944",NA,NA,NA,NA,NA,"Thrassis aridis aridis"
"NMNH",71,NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis aridis hoffmani (Hubbard, 1949)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Thrassis",NA,"aridis","hoffmani","subspecies",NA,"Hubbard, 1949",NA,NA,NA,NA,NA,"Thrassis aridis hoffmani"
"NMNH",72,NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis francisi rockwoodi Hubbard, 1942",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Thrassis",NA,"francisi","rockwoodi","subspecies",NA,"Hubbard, 1942",NA,NA,NA,NA,NA,"Thrassis francisi rockwoodi"
"NMNH",73,NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis francisi sierrae Stark, 1970",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Thrassis",NA,"francisi","sierrae","subspecies",NA,"Stark, 1970",NA,NA,NA,NA,NA,"Thrassis francisi sierrae"
"NMNH",74,NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis pandorae jellisoni Hubbard, 1940",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Thrassis",NA,"pandorae","jellisoni","subspecies",NA,"Hubbard, 1940",NA,NA,NA,NA,NA,"Thrassis pandorae jellisoni"
"NMNH",75,NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis spenceri alpinus Stark, 1957",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Thrassis",NA,"spenceri","alpinus","subspecies",NA,"Stark, 1957",NA,NA,NA,NA,NA,"Thrassis spenceri alpinus"
"NMNH",76,NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis spenceri spenceri Wagner, 1936",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Thrassis",NA,"spenceri","spenceri","subspecies",NA,"Wagner, 1936",NA,NA,NA,NA,NA,"Thrassis spenceri spenceri"
"NMNH",77,NA,NA,NA,NA,NA,NA,NA,NA,"Araeopsylla scitula (Rothschild, 1909)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Araeopsylla",NA,"scitula",NA,"species",NA,"Rothschild, 1909",NA,NA,NA,NA,NA,"Araeopsylla scitula"
"NMNH",79,NA,NA,NA,NA,NA,NA,NA,NA,"Ischnopsyllus (Ischnopsyllus) octatenus (Kolenati, 1856)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Ischnopsyllus","Ischnopsyllus","octatenus",NA,"species",NA,"Kolenati, 1856",NA,NA,NA,NA,NA,"Ischnopsyllus octatenus"
"NMNH",80,NA,NA,NA,NA,NA,NA,NA,NA,"Lagaropsylla incerta (Rothschild, 1900)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Lagaropsylla",NA,"incerta",NA,"species",NA,"Rothschild, 1900",NA,NA,NA,NA,NA,"Lagaropsylla incerta"
"NMNH",81,NA,NA,NA,NA,NA,NA,NA,NA,"Myodopsylla wolffsohni salvasis Jordan, 1931",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Myodopsylla",NA,"wolffsohni","salvasis","subspecies",NA,"Jordan, 1931",NA,NA,NA,NA,NA,"Myodopsylla wolffsohni salvasis"
"NMNH",82,NA,NA,NA,NA,NA,NA,NA,NA,"Nycteridopsylla eusarea Dampf, 1908",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Nycteridopsylla",NA,"eusarea",NA,"species",NA,"Dampf, 1908",NA,NA,NA,NA,NA,"Nycteridopsylla eusarea"
"NMNH",83,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinolophopsylla capensis Jordan & Rothschild, 1921",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Rhinolophopsylla",NA,"capensis",NA,"species",NA,"Jordan & Rothschild, 1921",NA,NA,NA,NA,NA,"Rhinolophopsylla capensis"
"NMNH",84,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinolophopsylla unipectinata arabs Jordan & Rothschild, 1921",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Rhinolophopsylla",NA,"unipectinata","arabs","subspecies",NA,"Jordan & Rothschild, 1921",NA,NA,NA,NA,NA,"Rhinolophopsylla unipectinata arabs"
"NMNH",85,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinolophopsylla unipectinata unipectinata (Taschenberg, 1880)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Rhinolophopsylla",NA,"unipectinata","unipectinata","subspecies",NA,"Taschenberg, 1880",NA,NA,NA,NA,NA,"Rhinolophopsylla unipectinata unipectinata"
"NMNH",86,NA,NA,NA,NA,NA,NA,NA,NA,"Acropsylla episema episema Rothschild, 1911",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Acropsylla",NA,"episema","episema","subspecies",NA,"Rothschild, 1911",NA,NA,NA,NA,NA,"Acropsylla episema episema"
"NMNH",87,NA,NA,NA,NA,NA,NA,NA,NA,"Eumolpianus eumolpi eumolpi (Rothschild, 1905)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Eumolpianus",NA,"eumolpi","eumolpi","subspecies",NA,"Rothschild, 1905",NA,NA,NA,NA,NA,"Eumolpianus eumolpi eumolpi"
"NMNH",88,NA,NA,NA,NA,NA,NA,NA,NA,"Macrostylophora probata (Jordan & Rothschild, 1922)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Macrostylophora",NA,"probata",NA,"species",NA,"Jordan & Rothschild, 1922",NA,NA,NA,NA,NA,"Macrostylophora probata"
"NMNH",89,NA,NA,NA,NA,NA,NA,NA,NA,"Megabothris (Megabothris) asio megacolpus (Jordan, 1929)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Megabothris","Megabothris","asio","megacolpus","subspecies",NA,"Jordan, 1929",NA,NA,NA,NA,NA,"Megabothris asio megacolpus"
"NMNH",90,NA,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus (Gerbillophilus) laeviceps",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Nosopsyllus","Gerbillophilus","laeviceps",NA,"species",NA,"",NA,NA,NA,NA,NA,"Nosopsyllus laeviceps"
"NMNH",92,NA,NA,NA,NA,NA,NA,NA,NA,"Opisodasys (Sciuropsylla) hollandi Traub, 1947",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Opisodasys","Sciuropsylla","hollandi",NA,"species",NA,"Traub, 1947",NA,NA,NA,NA,NA,"Opisodasys hollandi"
"NMNH",93,NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla (Oropsylla) ilovaiskii Wagner & Ioff, 1926",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Oropsylla","Oropsylla","ilovaiskii",NA,"species",NA,"Wagner & Ioff, 1926",NA,NA,NA,NA,NA,"Oropsylla ilovaiskii"
